hour_of_year,season,u_mean_ms,u_prime_ms,omega_rad_s,omega_cross_r_ms,tsr,cp_effective,v_rel_ms,v_rel_mag_ms,particle_density,n_inner,n_outer,h_capture,dh_dt,capture_alert
4296,Habagat,0.3718890229328981,0.01677544091940694,1.4875560917315924,1.1156670687986943,0.0,0.0,-0.7270026049463892,0.7270026049463892,0.0,0,0,0.0,0.0,0
4297,Habagat,0.1275048078627079,-0.0033332460791835315,0.5100192314508316,0.3825144235881237,0.0,0.0,-0.2583428618045993,0.2583428618045993,0.0,0,0,0.0,0.0,0
4298,Habagat,0.3825144235881239,-0.02522673811094139,1.5300576943524955,1.1475432707643716,0.0,0.0,-0.7902555852871891,0.7902555852871891,0.0,0,0,0.0,0.0,0
4299,Habagat,0.4143906255538008,0.06951690537438171,1.6575625022152032,1.2431718766614024,0.0,0.0,-0.7592643457332199,0.7592643457332199,0.0,0,0,0.0,0.0,0
4300,Habagat,0.2868858176910929,-0.005398957479290455,1.1475432707643716,0.8606574530732787,0.0,0.0,-0.5791705928614763,0.5791705928614763,0.0,0,0,0.0,0.0,0
4301,Habagat,0.0531270032761283,-0.002355491304217428,0.2125080131045132,0.1593810098283849,0.0,0.0,-0.10860949785647403,0.10860949785647403,0.0,0,0,0.0,0.0,0
4302,Habagat,0.1487556091731593,0.01630573254476969,0.5950224366926372,0.4462668275194779,0.0,0.0,-0.2812054858015489,0.2812054858015489,0.0,0,0,0.0,0.0,0
4303,Habagat,0.2018826124492876,-0.014583199637795264,0.8075304497971504,0.6056478373478628,0.0,0.0,-0.41834842453637044,0.41834842453637044,0.0,0,0,0.0,0.0,0
4304,Habagat,0.2231334137597389,-0.013270354247255369,0.8925336550389557,0.6694002412792167,0.0,0.0,-0.4595371817667332,0.4595371817667332,0.0,0,0,0.0,0.0,0
4305,Habagat,0.6694002412792168,0.0006859132753223419,2.6776009651168677,2.0082007238376507,0.0,0.0,-1.3381145692831116,1.3381145692831116,0.0,0,0,0.0,0.0,0
4306,Habagat,1.0306638635568892,2.7838652308580212e-05,4.122655454227557,3.0919915906706676,0.0,0.0,-2.0612998884614697,2.0612998884614697,0.025,0,2,0.0,0.0,0
4307,Habagat,1.434429088455465,0.03723940691255024,5.73771635382186,4.303287265366395,0.0,0.0,-2.8316187699983795,2.8316187699983795,0.0,0,0,0.0,0.0,0
4308,Habagat,1.9338229192510707,0.40449176245620116,7.735291677004283,5.801468757753212,0.0,0.0,-3.46315407604594,3.46315407604594,0.4625,7,37,0.0,0.0,0
4309,Habagat,2.5713469585646105,0.08646109055808515,10.285387834258442,7.714040875693831,3.0,0.3,-5.056232826571136,5.056232826571136,0.325,5,26,0.0975,2.7083333333333335e-05,0
4310,Habagat,3.1026169913258936,-0.7378190631120508,12.410467965303575,9.307850973977681,3.0,0.3,-6.943053045763838,6.943053045763838,0.15,3,12,0.045,-1.4583333333333335e-05,0
4311,Habagat,3.4107536103274376,0.11129252993552248,13.64301444130975,10.232260830982312,3.0,0.3,-6.7102146907193525,6.7102146907193525,0.45,0,36,0.135,2.5000000000000005e-05,0
4312,Habagat,3.463880613603566,0.013121177855593129,13.855522454414263,10.391641840810697,3.0,0.3,-6.914640049351538,6.914640049351538,0.425,0,34,0.1275,-2.083333333333335e-06,0
4313,Habagat,3.230121799188601,0.014034887083291894,12.920487196754403,9.690365397565802,2.9999999999999996,0.3,-6.4462087112939095,6.4462087112939095,0.0,0,0,0.0,-3.541666666666667e-05,1
4314,Habagat,3.017613786084088,0.07421739914841732,12.070455144336352,9.052841358252264,3.0,0.3,-5.961010173019758,5.961010173019758,0.0625,0,5,0.01875,5.208333333333333e-06,0
4315,Habagat,2.5713469585646105,-0.007374182778943633,10.285387834258442,7.714040875693831,3.0,0.3,-5.1500680999081645,5.1500680999081645,0.2375,0,19,0.07125,1.4583333333333331e-05,0
4316,Habagat,2.2844611408735176,-0.012019028212505764,9.13784456349407,6.853383422620553,0.0,0.0,-4.580941309959541,4.580941309959541,0.375,8,30,0.0,-1.9791666666666665e-05,1
4317,Habagat,2.0294515251481013,0.12441435065025346,8.117806100592405,6.0883545754443045,0.0,0.0,-3.9344886996459496,3.9344886996459496,0.0,0,0,0.0,0.0,0
4318,Habagat,1.8488197140092653,-0.1002209664439052,7.395278856037062,5.546459142027796,0.0,0.0,-3.797860394462436,3.797860394462436,0.15,0,12,0.0,0.0,0
4319,Habagat,1.731940306801783,-0.16413361628987713,6.927761227207132,5.195820920405349,0.0,0.0,-3.6280142298934432,3.6280142298934432,0.1375,0,11,0.0,0.0,0
4320,Habagat,1.5619338963181724,0.4722946745909115,6.2477355852726895,4.685801688954517,0.0,0.0,-2.6515731180454334,2.6515731180454334,0.425,0,34,0.0,0.0,0
4321,Habagat,1.3706766845241103,-0.09812091076339656,5.482706738096442,4.112030053572331,0.0,0.0,-2.8394742798116175,2.8394742798116175,0.2875,4,23,0.0,0.0,0
4322,Habagat,1.168794072074823,0.011704644244364532,4.675176288299292,3.5063822162244693,0.0,0.0,-2.3258834999052818,2.3258834999052818,0.0,0,0,0.0,0.0,0
4323,Habagat,0.913784456349407,-0.13667110892295653,3.655137825397628,2.741353369048221,0.0,0.0,-1.9642400216217706,1.9642400216217706,0.0125,0,1,0.0,0.0,0
4324,Habagat,0.6906510425896681,0.008043903228403076,2.7626041703586726,2.0719531277690044,0.0,0.0,-1.3732581819509333,1.3732581819509333,0.05,0,4,0.0,0.0,0
4325,Habagat,0.5206446321060575,-0.04858788735106218,2.08257852842423,1.5619338963181724,0.0,0.0,-1.089877151563177,1.089877151563177,0.125,1,10,0.0,0.0,0
4326,Habagat,0.4781430294851548,-0.0211565353359516,1.9125721179406192,1.4344290884554645,0.0,0.0,-0.9774425943062612,0.9774425943062612,0.2,1,16,0.0,0.0,0
4327,Habagat,0.4675176288299292,0.04885861545152583,1.8700705153197168,1.4025528864897876,0.0,0.0,-0.8861766422083326,0.8861766422083326,0.225,5,18,0.0,0.0,0
4328,Habagat,0.2443842150701902,0.011535168787369482,0.9775368602807607,0.7331526452105706,0.0,0.0,-0.47723326135301086,0.47723326135301086,0.2125,5,17,0.0,0.0,0
4329,Habagat,0.4887684301403805,0.027782063100327437,1.955073720561522,1.4663052904211415,0.0,0.0,-0.9497547971804337,0.9497547971804337,0.175,6,14,0.0,0.0,0
4330,Habagat,1.466305290421141,-0.2597127024953511,5.8652211616845635,4.398915871263423,0.0,0.0,-3.192323283337633,3.192323283337633,0.05,0,4,0.0,0.0,0
4331,Habagat,2.32696274349442,0.4274386623896968,9.30785097397768,6.980888230483259,0.0,0.0,-4.226486824599142,4.226486824599142,0.7125,10,57,0.0,0.0,0
4332,Habagat,2.783854971669124,-0.3318024713105052,11.135419886676496,8.351564915007373,3.0,0.3,-5.899512414648754,5.899512414648754,0.0,0,0,0.0,0.0,0
4333,Habagat,3.1026169913258936,0.47425387547030895,12.410467965303575,9.307850973977681,3.0,0.3,-5.7309801071814785,5.7309801071814785,0.025,0,2,0.0075,2.0833333333333334e-06,0
4334,Habagat,3.559509219500597,0.36361948090853824,14.238036878002388,10.67852765850179,3.0,0.3,-6.7553989580926554,6.7553989580926554,0.6875,14,55,0.20625,5.520833333333333e-05,0
4335,Habagat,3.814518835226013,0.22022466177303382,15.258075340904051,11.443556505678039,3.0,0.3,-7.408813008678992,7.408813008678992,0.2375,3,19,0.07125,-3.7500000000000003e-05,0
4336,Habagat,3.814518835226013,-0.3261355550606607,15.258075340904051,11.443556505678039,3.0,0.3,-7.955173225512687,7.955173225512687,0.2375,0,19,0.07125,0.0,0
4337,Habagat,3.4532552129483403,0.052347842185304756,13.813020851793361,10.35976563884502,3.0,0.3,-6.854162583711376,6.854162583711376,0.425,0,34,0.1275,1.5625000000000004e-05,0
4338,Habagat,2.911359779531832,-0.13710216542718384,11.645439118127328,8.734079338595496,3.0,0.3,-5.959821724490848,5.959821724490848,0.0,0,0,0.0,-3.541666666666667e-05,1
4339,Habagat,2.677600965116868,0.007775638468914966,10.710403860467473,8.032802895350605,3.0,0.3,-5.347426291764821,5.347426291764821,0.2,0,16,0.06,1.6666666666666667e-05,0
4340,Habagat,2.5925977598750616,-0.06478182591601435,10.370391039500246,7.777793279625184,3.0,0.3,-5.249977345666137,5.249977345666137,0.2625,0,21,0.07875,5.208333333333334e-06,0
4341,Habagat,2.5394707565989334,-0.5176991765535969,10.157883026395734,7.6184122697968,3.0,0.3,-5.596640689751464,5.596640689751464,0.475,15,38,0.1425,1.770833333333333e-05,0
4342,Habagat,2.550096157254159,0.28606574526944173,10.200384629016636,7.650288471762477,3.0,0.3,-4.814126569238876,4.814126569238876,0.0125,0,1,0.00375,-3.8541666666666664e-05,0
4343,Habagat,2.613848561185513,-0.021200182444839587,10.455394244742052,7.841545683556539,3.0,0.3,-5.248897304815866,5.248897304815866,0.1625,0,13,0.04875,1.2499999999999999e-05,0
4344,Habagat,2.72010256773777,-0.13187068115263317,10.88041027095108,8.16030770321331,3.0,0.3,-5.572075816628173,5.572075816628173,0.275,2,22,0.0825,9.375000000000001e-06,0
4345,Habagat,2.8263565742900267,-0.15836845582621525,11.305426297160105,8.47906972287008,2.9999999999999996,0.3,-5.811081604406268,5.811081604406268,0.45,4,36,0.135,1.4583333333333335e-05,0
4346,Habagat,2.996362984773637,0.10740750061630229,11.985451939094547,8.989088954320911,3.0,0.3,-5.885318468930972,5.885318468930972,0.075,0,6,0.0225,-3.125000000000001e-05,0
4347,Habagat,3.1026169913258936,-0.27729836012976433,12.410467965303575,9.307850973977681,3.0,0.3,-6.4825323427815515,6.4825323427815515,0.0625,0,5,0.01875,-1.0416666666666667e-06,0
4348,Habagat,2.96448678280796,-0.6685438136007862,11.85794713123184,8.893460348423881,3.0,0.3,-6.597517379216707,6.597517379216707,0.475,6,38,0.1425,3.4374999999999995e-05,0
4349,Habagat,2.709477167082544,0.11031089058316336,10.837908668330178,8.128431501247633,3.0000000000000004,0.3,-5.308643443581925,5.308643443581925,0.025,0,2,0.0075,-3.75e-05,0
4350,Habagat,2.411965948736225,0.12520587549587442,9.6478637949449,7.235897846208675,0.0,0.0,-4.698726021976576,4.698726021976576,0.1,0,8,0.0,-2.0833333333333334e-06,1
4351,Habagat,2.199457935631712,-0.04390818009918583,8.797831742526848,6.598373806895136,0.0,0.0,-4.44282405136261,4.44282405136261,0.45,9,36,0.0,0.0,0
4352,Habagat,2.411965948736225,-0.27687026474147103,9.6478637949449,7.235897846208675,0.0,0.0,-5.100802162213921,5.100802162213921,0.3375,5,27,0.0,0.0,0
4353,Habagat,2.380089746770549,0.021167456899408094,9.520358987082195,7.140269240311646,0.0,0.0,-4.7390120366416895,4.7390120366416895,0.025,1,2,0.0,0.0,0
4354,Habagat,2.677600965116868,-0.39214332828413573,10.710403860467473,8.032802895350605,3.0,0.3,-5.747345258517872,5.747345258517872,0.1125,3,9,0.03375,9.375000000000001e-06,0
4355,Habagat,3.0707407893602165,-0.31543588933276295,12.282963157440866,9.21222236808065,3.0,0.3,-6.456917468053195,6.456917468053195,0.45,12,36,0.135,2.8125000000000003e-05,0
4356,Habagat,3.474506014258792,-0.26083044952753726,13.898024057035167,10.423518042776376,3.0,0.3,-7.209842478045122,7.209842478045122,0.025,0,2,0.0075,-3.541666666666667e-05,0
4357,Habagat,3.548883818845371,0.299504171277844,14.195535275381483,10.646651456536112,2.9999999999999996,0.3,-6.798263466412897,6.798263466412897,0.4875,4,39,0.14625,3.8541666666666664e-05,0
4358,Habagat,3.591385421466274,-0.1302275681063174,14.365541685865097,10.774156264398822,3.0,0.3,-7.3129984110388655,7.3129984110388655,0.25,0,20,0.075,-1.9791666666666665e-05,0
4359,Habagat,3.782642633260336,-0.16941185831909686,15.130570533041343,11.347927899781007,3.0,0.3,-7.7346971248397685,7.7346971248397685,0.025,0,2,0.0075,-1.8750000000000002e-05,0
4360,Habagat,4.122655454227557,0.8058523759997958,16.490621816910227,12.36796636268267,3.0,0.3,-7.439458532455318,7.439458532455318,0.375,8,30,0.11249999999999999,2.9166666666666663e-05,0
4361,Habagat,3.9526490437439454,0.1393160552468573,15.81059617497578,11.857947131231835,2.9999999999999996,0.3,-7.765982032241032,7.765982032241032,0.4625,11,37,0.13875,7.291666666666673e-06,0
4362,Habagat,3.1344931932915707,0.10625759856465504,12.537972773166283,9.403479579874713,3.0,0.3,-6.162728788018487,6.162728788018487,0.275,0,22,0.0825,-1.5625000000000004e-05,0
4363,Habagat,2.794480372324349,-0.10331214761196067,11.177921489297397,8.383441116973048,3.0,0.3,-5.692272892260659,5.692272892260659,0.1,0,8,0.03,-1.4583333333333335e-05,0
4364,Habagat,2.5713469585646105,-0.1533478473751933,10.285387834258442,7.714040875693831,3.0,0.3,-5.296041764504414,5.296041764504414,0.0,0,0,0.0,-8.333333333333334e-06,1
4365,Habagat,2.5182199552884823,-0.5505852327622439,10.07287982115393,7.554659865865447,3.0,0.3,-5.587025143339209,5.587025143339209,0.4625,15,37,0.13875,3.854166666666667e-05,0
4366,Habagat,2.5819723592198365,0.2501261276682549,10.327889436879346,7.745917077659509,3.0,0.3,-4.9138185907714185,4.9138185907714185,0.5,12,40,0.15,3.124999999999995e-06,0
4367,Habagat,2.72010256773777,0.12194483817696909,10.88041027095108,8.16030770321331,3.0,0.3,-5.31826029729857,5.31826029729857,0.0,0,0,0.0,-4.1666666666666665e-05,1
4368,Habagat,2.783854971669124,-0.049877214096119726,11.135419886676496,8.351564915007373,3.0,0.3,-5.617587157434368,5.617587157434368,0.0,0,0,0.0,0.0,0
4369,Habagat,2.794480372324349,-0.03834773248402224,11.177921489297397,8.383441116973048,3.0,0.3,-5.62730847713272,5.62730847713272,0.375,0,30,0.11249999999999999,3.1249999999999994e-05,0
4370,Habagat,2.709477167082544,0.1994566070275153,10.837908668330178,8.128431501247633,3.0000000000000004,0.3,-5.219497727137574,5.219497727137574,0.3125,0,25,0.09375,-5.208333333333331e-06,0
4371,Habagat,2.4650929520123537,-0.38325048435717574,9.860371808049415,7.395278856037061,0.0,0.0,-5.3134363883818825,5.3134363883818825,0.0,0,0,0.0,-2.604166666666667e-05,1
4372,Habagat,2.0613277271137784,-0.12159387444386552,8.245310908455114,6.183983181341335,0.0,0.0,-4.2442493286714225,4.2442493286714225,0.2375,0,19,0.0,0.0,0
4373,Habagat,1.572559296973398,-0.17869036312191372,6.290237187893592,4.717677890920194,0.0,0.0,-3.3238089570687093,3.3238089570687093,0.025,0,2,0.0,0.0,0
4374,Habagat,0.8925336550389557,0.15811316548333335,3.5701346201558226,2.677600965116867,0.0,0.0,-1.6269541445945779,1.6269541445945779,0.0,0,0,0.0,0.0,0
4375,Habagat,0.3400128209672212,0.029773410758099316,1.360051283868885,1.0200384629016637,0.0,0.0,-0.6502522311763432,0.6502522311763432,0.0,0,0,0.0,0.0,0
4376,Habagat,0.3400128209672212,-0.07489437386361741,1.360051283868885,1.0200384629016637,0.0,0.0,-0.7549200157980599,0.7549200157980599,0.0,0,0,0.0,0.0,0
4377,Habagat,0.5631462347269601,-0.08524691603164607,2.2525849389078405,1.6894387041808803,0.0,0.0,-1.2115393854855663,1.2115393854855663,0.125,0,10,0.0,0.0,0
4378,Habagat,1.1475432707643718,-0.0151872386876163,4.590173083057487,3.4426298122931156,0.0,0.0,-2.3102737802163604,2.3102737802163604,0.525,17,42,0.0,0.0,0
4379,Habagat,1.9444483199062963,-0.09186355766204006,7.777793279625185,5.833344959718889,0.0,0.0,-3.9807601974746323,3.9807601974746323,0.0,0,0,0.0,0.0,0
4380,Habagat,2.64572476315119,-0.3503950803785876,10.58289905260476,7.937174289453571,3.0,0.3,-5.641844606680968,5.641844606680968,0.4375,11,35,0.13125,3.6458333333333336e-05,0
4381,Habagat,3.2088709978781504,0.6240491142165271,12.835483991512602,9.62661299363445,3.0,0.3,-5.793692881539773,5.793692881539773,0.4625,2,37,0.13875,2.083333333333335e-06,0
4382,Habagat,3.7720172326051102,0.11789059414192077,15.088068930420441,11.31605169781533,3.0,0.3,-7.4261438710683,7.4261438710683,0.1375,1,11,0.04125,-2.7083333333333335e-05,0
4383,Habagat,4.632674685678389,0.21996695592747412,18.530698742713557,13.898024057035169,3.0,0.3,-9.045382415429305,9.045382415429305,0.35,11,28,0.105,1.7708333333333335e-05,0
4384,Habagat,5.312700327612832,-0.36764680474989603,21.25080131045133,15.938100982838497,3.0,0.3,-10.99304745997556,10.99304745997556,0.6375,17,51,0.19124999999999998,2.3958333333333327e-05,0
4385,Habagat,5.015189109266513,0.36223414368318757,20.06075643706605,15.045567327799539,3.0,0.3,-9.668144074849838,9.668144074849838,0.325,0,26,0.0975,-2.6041666666666658e-05,0
4386,Habagat,4.101404652917106,-0.15603086960137244,16.405618611668423,12.304213958751317,3.0,0.3,-8.358840175435585,8.358840175435585,0.6,13,48,0.18,2.2916666666666664e-05,0
4387,Habagat,3.548883818845371,-0.10055520043508379,14.195535275381483,10.646651456536112,2.9999999999999996,0.3,-7.198322838125825,7.198322838125825,0.3125,0,25,0.09375,-2.395833333333333e-05,0
4388,Habagat,3.1451185939467963,0.19216736247843583,12.580474375787185,9.43535578184039,3.0,0.3,-6.098069825415157,6.098069825415157,0.0,0,0,0.0,-2.604166666666667e-05,1
4389,Habagat,2.6882263657720924,-0.4379114204173637,10.75290546308837,8.064679097316278,3.0,0.3,-5.8143641519615485,5.8143641519615485,0.0,0,0,0.0,0.0,0
4390,Habagat,2.273835740218292,0.3631379025853494,9.095342960873168,6.821507220654876,0.0,0.0,-4.1845335778512345,4.1845335778512345,0.45,8,36,0.0,0.0,0
4391,Habagat,1.7744419094226855,0.032363906643273835,7.097767637690741,5.323325728268056,0.0,0.0,-3.5165199122020967,3.5165199122020967,0.25,4,20,0.0,0.0,0
4392,Habagat,1.2006702740404998,0.15379916341869834,4.802681096161999,3.6020108221214993,0.0,0.0,-2.247541384662301,2.247541384662301,0.0,0,0,0.0,0.0,0
4393,Habagat,0.6906510425896681,-0.07427397761303142,2.7626041703586726,2.0719531277690044,0.0,0.0,-1.4555760627923677,1.4555760627923677,0.0,0,0,0.0,0.0,0
4394,Habagat,0.3187620196567698,-0.029426997941191923,1.2750480786270793,0.9562860589703095,0.0,0.0,-0.6669510372547316,0.6669510372547316,0.0,0,0,0.0,0.0,0
4395,Habagat,0.1487556091731593,-0.017283917526250886,0.5950224366926372,0.4462668275194779,0.0,0.0,-0.31479513587256946,0.31479513587256946,0.0,0,0,0.0,0.0,0
4396,Habagat,0.4568922281747035,0.01143590613707808,1.827568912698814,1.3706766845241105,0.0,0.0,-0.902348550212329,0.902348550212329,0.0,0,0,0.0,0.0,0
4397,Habagat,0.6481494399687654,0.004276704018560116,2.5925977598750616,1.944448319906296,0.0,0.0,-1.2920221759189707,1.2920221759189707,0.0,0,0,0.0,0.0,0
4398,Habagat,0.4037652248985752,-0.018751334263743407,1.6150608995943008,1.2112956746957255,0.0,0.0,-0.8262817840608938,0.8262817840608938,0.0,0,0,0.0,0.0,0
4399,Habagat,0.5631462347269601,-0.05710692477259526,2.2525849389078405,1.6894387041808803,0.0,0.0,-1.1833993942265155,1.1833993942265155,0.0,0,0,0.0,0.0,0
4400,Habagat,0.4781430294851548,-0.06056141775437013,1.9125721179406192,1.4344290884554645,0.0,0.0,-1.0168474767246798,1.0168474767246798,0.0,0,0,0.0,0.0,0
4401,Habagat,1.1156670687986947,-0.005409189112202442,4.462668275194779,3.347001206396084,0.0,0.0,-2.2367433267095915,2.2367433267095915,0.0,0,0,0.0,0.0,0
4402,Habagat,2.5925977598750616,-0.12070792417888487,10.370391039500246,7.777793279625184,3.0,0.3,-5.305903443929008,5.305903443929008,0.0,0,0,0.0,0.0,0
4403,Habagat,3.6976394280185305,-0.25351274470691104,14.790557712074124,11.092918284055592,3.0000000000000004,0.3,-7.648791600743973,7.648791600743973,0.325,0,26,0.0975,2.7083333333333335e-05,0
4404,Habagat,4.1970332588141375,0.6493186027656039,16.78813303525655,12.591099776442412,3.0,0.3,-7.744747914862671,7.744747914862671,0.0,0,0,0.0,-2.7083333333333335e-05,1
4405,Habagat,4.345788867987296,-0.03577700158394875,17.383155471949184,13.037366603961889,3.0,0.3,-8.727354737558542,8.727354737558542,1.0,30,80,0.3,8.333333333333333e-05,0
4406,Habagat,4.40954127191865,0.5600306734259428,17.6381650876746,13.22862381575595,3.0,0.3,-8.259051870411358,8.259051870411358,0.0,0,0,0.0,-8.333333333333333e-05,1
4407,Habagat,4.260785662745491,-0.2272073254602173,17.043142650981963,12.782356988236472,3.0,0.3,-8.748778650951198,8.748778650951198,0.825,12,66,0.24749999999999997,6.874999999999999e-05,0
4408,Habagat,4.048277649640978,0.09909223588642797,16.193110598563912,12.144832948922934,3.0,0.3,-7.997463063395528,7.997463063395528,0.0,0,0,0.0,-6.874999999999999e-05,1
4409,Habagat,4.0164014476753005,-0.022281395200320197,16.065605790701202,12.049204343025902,3.0,0.3,-8.055084290550923,8.055084290550923,0.75,6,60,0.22499999999999998,6.249999999999999e-05,0
4410,Habagat,3.84639503719169,-0.6529726026356402,15.385580148766758,11.539185111575069,2.9999999999999996,0.3,-8.34576267701902,8.34576267701902,0.0125,0,1,0.00375,-6.145833333333333e-05,0
4411,Habagat,3.899522040467818,0.5569836706520601,15.598088161871273,11.698566121403454,3.0,0.3,-7.2420604102835755,7.2420604102835755,0.0,0,0,0.0,-1.0416666666666667e-06,1
4412,Habagat,3.984525245709624,-0.05385229592693789,15.938100982838497,11.953575737128872,3.0000000000000004,0.3,-8.022902787346187,8.022902787346187,0.7,5,56,0.21,5.833333333333333e-05,0
4413,Habagat,4.1757824575036855,0.31168801075044494,16.703129830014742,12.527347372511056,3.0,0.3,-8.039876904256925,8.039876904256925,0.025,1,2,0.0075,-5.625e-05,0
4414,Habagat,4.154531656193234,-0.31243271338331047,16.618126624772938,12.463594968579702,3.0,0.3,-8.621496025769778,8.621496025769778,0.6125,0,49,0.18375,4.895833333333333e-05,0
4415,Habagat,3.718890229328982,-0.06130381600167652,14.875560917315928,11.156670687986946,3.0,0.3,-7.499084274659641,7.499084274659641,0.0125,0,1,0.00375,-4.9999999999999996e-05,0
4416,Habagat,3.35762660705131,-0.2910566548063875,13.43050642820524,10.07287982115393,3.0,0.3,-7.006309868909007,7.006309868909007,0.0,0,0,0.0,-1.0416666666666667e-06,1
4417,Habagat,3.2194963985333755,0.3979292663849462,12.8779855941335,9.658489195600126,2.9999999999999996,0.3,-6.041063530681804,6.041063530681804,0.2875,0,23,0.08625,2.395833333333333e-05,0
4418,Habagat,3.1557439946020223,0.09827281780804047,12.622975978408087,9.467231983806066,2.9999999999999996,0.3,-6.213215171396003,6.213215171396003,0.0375,0,3,0.01125,-2.0833333333333333e-05,0
4419,Habagat,3.049489988049765,0.11193260546917257,12.197959952199062,9.148469964149296,3.0000000000000004,0.3,-5.987047370630359,5.987047370630359,0.1,0,8,0.03,5.208333333333333e-06,0
4420,Habagat,2.900734378876606,0.3939731448352614,11.602937515506424,8.702203136629818,3.0,0.3,-5.40749561291795,5.40749561291795,0.25,0,20,0.075,1.2499999999999999e-05,0
4421,Habagat,2.677600965116868,0.30962205725813147,10.710403860467473,8.032802895350605,3.0,0.3,-5.045579872975605,5.045579872975605,0.0,0,0,0.0,-2.0833333333333333e-05,1
4422,Habagat,2.443842150701902,0.1870376349534948,9.775368602807609,7.331526452105706,0.0,0.0,-4.700646666450309,4.700646666450309,0.0125,0,1,0.0,0.0,0
4423,Habagat,2.1250801310451326,-0.302128453695282,8.50032052418053,6.375240393135398,0.0,0.0,-4.552288715785547,4.552288715785547,0.4,12,32,0.0,0.0,0
4424,Habagat,1.6681879028704292,-0.11605234914572832,6.672751611481718,5.004563708611288,0.0,0.0,-3.4524281548865874,3.4524281548865874,0.25,0,20,0.0,0.0,0
4425,Habagat,1.2750480786270797,-0.12800056389777958,5.100192314508319,3.825144235881239,0.0,0.0,-2.6780967211519386,2.6780967211519386,0.175,0,14,0.0,0.0,0
4426,Habagat,1.76381650876746,0.1283235939501752,7.055266035069839,5.2914495263023795,0.0,0.0,-3.3993094235847443,3.3993094235847443,0.0,0,0,0.0,0.0,0
4427,Habagat,2.560721557909385,0.04369921061384533,10.24288623163754,7.682164673728154,3.0,0.3,-5.077743905204924,5.077743905204924,0.0,0,0,0.0,0.0,0
4428,Habagat,3.7613918319498847,-0.5230262110082876,15.045567327799539,11.284175495849654,3.0,0.3,-8.045809874908057,8.045809874908057,0.075,0,6,0.0225,6.2499999999999995e-06,0
4429,Habagat,5.06831611254264,-0.09566153359539847,20.27326445017056,15.204948337627922,3.0,0.3,-10.23229375868068,10.23229375868068,0.075,0,6,0.0225,0.0,0
4430,Habagat,5.939598966271145,-0.8874428084728223,23.75839586508458,17.818796898813435,3.0,0.3,-12.766640741015113,12.766640741015113,0.825,14,66,0.24749999999999997,6.249999999999999e-05,0
4431,Habagat,6.237110184617464,-0.033154287311839614,24.948440738469856,18.71133055385239,3.0,0.3,-12.507374656546768,12.507374656546768,0.0,0,0,0.0,-6.874999999999999e-05,1
4432,Habagat,5.737716353821859,-0.949805788779431,22.950865415287435,17.213149061465575,3.0,0.3,-12.425238496423148,12.425238496423148,0.9,21,72,0.27,7.500000000000001e-05,0
4433,Habagat,4.664550887644066,0.24667427536777825,18.658203550576264,13.993652662932199,3.0,0.3,-9.082427499920355,9.082427499920355,0.1,3,8,0.03,-6.666666666666667e-05,0
4434,Habagat,3.718890229328982,0.140560151700964,14.875560917315928,11.156670687986946,3.0,0.3,-7.297220306957,7.297220306957,0.9,9,72,0.27,6.666666666666667e-05,0
4435,Habagat,3.293874203119956,0.6284542323116881,13.175496812479826,9.88162260935987,3.0000000000000004,0.3,-5.959294173928225,5.959294173928225,0.1,0,8,0.03,-6.666666666666667e-05,0
4436,Habagat,3.230121799188601,0.2738733995355113,12.920487196754403,9.690365397565802,2.9999999999999996,0.3,-6.18637019884169,6.18637019884169,0.0,0,0,0.0,-8.333333333333334e-06,1
4437,Habagat,3.11324239198112,-0.13166345893997639,12.452969567924479,9.33972717594336,2.9999999999999996,0.3,-6.358148242902216,6.358148242902216,0.0,0,0,0.0,0.0,0
4438,Habagat,3.017613786084088,0.24686195914481845,12.070455144336352,9.052841358252264,3.0,0.3,-5.788365613023358,5.788365613023358,0.0875,0,7,0.02625,7.291666666666667e-06,0
4439,Habagat,3.272623401809504,-0.45740275246450846,13.090493607238017,9.817870205428513,3.0,0.3,-7.002649556083517,7.002649556083517,0.0,0,0,0.0,-7.291666666666667e-06,1
4440,Habagat,3.6870140273633054,-0.35486499907250457,14.748056109453222,11.061042082089916,3.0,0.3,-7.728893053799115,7.728893053799115,0.65,0,52,0.195,5.416666666666667e-05,0
4441,Habagat,3.984525245709624,0.1327414829472904,15.938100982838497,11.953575737128872,3.0000000000000004,0.3,-7.836309008471958,7.836309008471958,0.1,6,8,0.03,-4.5833333333333334e-05,0
4442,Habagat,4.027026848330526,-0.8691329337286207,16.108107393322104,12.081080544991579,3.0,0.3,-8.923186630389674,8.923186630389674,0.0,0,0,0.0,-8.333333333333334e-06,1
4443,Habagat,3.3363758057408583,-0.012398234377574677,13.345503222963435,10.009127417222576,3.0000000000000004,0.3,-6.685149845859293,6.685149845859293,0.6875,0,55,0.20625,5.7291666666666666e-05,0
4444,Habagat,2.348213544804872,-0.23957960818196858,9.392854179219489,7.044640634414616,0.0,0.0,-4.936006697791713,4.936006697791713,0.525,0,42,0.0,-5.7291666666666666e-05,1
4445,Habagat,2.5075945546332563,0.02540370198482546,10.030378218533025,7.522783663899769,3.0,0.3,-4.989785407281687,4.989785407281687,0.0,0,0,0.0,0.0,0
4446,Habagat,3.1769947959124734,-0.3423962800881818,12.707979183649892,9.53098438773742,2.9999999999999996,0.3,-6.696385871913128,6.696385871913128,0.0,0,0,0.0,0.0,0
