hour_of_year,season,u_mean_ms,u_prime_ms,u_total_ms,theta_deg,wind_vec_x_ms,wind_vec_y_ms,omega_rad_s,domega_dt,omega_cross_r_ms,rotor_rpm,tsr,cp_effective,aero_torque_nm,generator_torque_nm,brake_torque_nm,electrical_power_kw,particle_capture_fraction,particle_mean_h,particle_mean_radius_m
5521,Habagat,3.240747199843827,0.08657024931188802,3.327317449155715,223.8,-2.3029800597330228,-2.401525401058289,11.150570548135157,0.00012292131164066443,8.362927911101368,106.48010526183691,2.5134144964807628,0.33657030222206974,2.2301141096270314,0.0,0.0,0.0,1.0,10.574828987079048,1.3276894544783142
5522,Habagat,3.251372600499053,0.3767556215272084,3.6281282220262616,219.6,-2.312655966603799,-2.7955208415598136,13.263196460622076,0.0005868405312463665,9.947397345466557,126.65419667441606,2.7417436035132923,0.30987494289779355,2.652639292124415,0.0,0.0,0.0,1.0,12.137284067284948,1.3199609997640025
5523,Habagat,3.1769947959124734,0.2092216603030061,3.3862164562154793,215.3,-1.9567509970370096,-2.7636185380654816,11.555401504010437,-0.00047438748794767765,8.666551128007828,110.34595612648698,2.559361234010948,0.33234407274279104,2.3110803008020873,0.0,0.0,0.0,1.0,10.820495846867383,1.319572013354789
5524,Habagat,3.0388645873945395,0.23686093839400468,3.2757255257885443,210.7,-1.6723984682136117,-2.8166400344771425,11.225671624181588,-9.159163328579122e-05,8.419253718136192,107.1972677108955,2.570195106963206,0.33126345858327155,2.163011110423028,0.0,0.0,0.0,1.0,10.530280968551978,1.3294768627850106
5525,Habagat,2.8794835775661545,0.19115284826963372,3.0706364258357883,207.0,-1.394039765483645,-2.7359570888301388,10.504703114445268,-0.00020026903048231108,7.878527335833951,100.31252558260755,2.565763653927057,0.33170934855979484,1.900452118969526,0.0,0.0,0.0,1.0,9.852138402178742,1.3098406739436268
5526,Habagat,2.72010256773777,0.4940451494206799,3.2141477171584496,205.0,-1.3583575212033407,-2.913007104746775,10.40878607133074,-2.664362308736913e-05,7.806589553498055,99.3965852903014,2.42882102518912,0.34284153455116795,2.081757214266148,0.0,0.0,0.0,1.0,9.77881596979531,1.313040927506991
5527,Habagat,2.454467551357128,0.3654756518785879,2.819943203235716,205.1,-1.1962182789873765,-2.553652579833794,10.74776223516395,9.41600455092252e-05,8.060821676372964,102.63356921416442,2.858504975250442,0.29071481216783013,2.509179152617971,1.0627635245809368,0.0,0.010280096706960654,0.8333333333333334,9.1546670355609,1.2466385280460133
5528,Habagat,2.4863437533228048,0.16357900043455623,2.649922753757361,210.8,-1.3568740385196336,-2.276177375441645,9.702840579834577,-0.0002902560153692704,7.277130434875932,92.6553024187983,2.746167006022191,0.30921701583455646,2.2103270249252454,0.927539013405295,0.0,0.008099786860783763,0.7111111111111111,7.215308522795005,1.2085881325461572
5529,Habagat,2.635099362495964,0.22237333944435345,2.857472701940318,220.4,-1.851984924872156,-2.1760749252680562,11.205855143265644,0.0004175040453975187,8.404391357449233,107.00803425734799,2.941197426572921,0.27489032468538593,2.5664468947163948,1.0136920806928804,0.0,0.01022335795450797,0.8111111111111111,9.540655671135827,1.3211444518653612
5530,Habagat,2.783854971669124,0.2966459603247066,3.080500931993831,230.9,-2.390611680238958,-1.9427974125780398,11.102969532231723,-2.8579336398311363e-05,8.327227149173792,106.02554904320327,2.7032055282593466,0.3153806518418872,2.212930283171394,0.45303631671602446,0.0,0.004527043579343252,0.8888888888888888,11.605024841843774,1.46093422035681
5531,Habagat,2.8901089782213805,0.2919799588122094,3.1820889370335896,244.8,-2.879240153580833,-1.3548675733072153,10.580796212795828,-0.00014504814428774863,7.935597159596871,101.03916114686771,2.4938326101578423,0.33819603086825795,2.0156195441516878,0.2231180020275975,0.0,0.002124689499774158,0.8666666666666667,8.401243484240494,1.1788160610349765
5532,Habagat,3.1238677926363447,0.29253151354398066,3.4163993061803253,260.4,-3.368556176944223,-0.5697486305734556,11.598142331853483,0.0002825961441826817,8.698606748890112,110.7541009678706,2.54613292221263,0.3336200000219496,2.3196284663706965,0.0,0.0,0.0,0.9666666666666667,9.803358632441164,1.3319957788848629
5533,Habagat,3.442629812293115,0.5246120832430462,3.9672418955361612,273.2,-3.961056029873896,0.22145741328076005,15.62732901883617,0.0011192185241618575,11.720496764127127,149.2299996402717,2.9543186608597596,0.27220749033498387,3.1254658037672343,0.0,0.0,0.0,1.0,16.616342943233867,1.5063612526554087
5534,Habagat,3.708264828673757,0.737389903305509,4.445654731979266,284.3,-4.307909371691299,1.09807232970507,19.624901818496156,0.0011104368887944406,14.718676363872117,187.40400792640736,3.31080060221392,0.18130574521188186,3.9249803636992313,0.0,0.0,0.0,1.0,15.4569646775668,1.240618838832617
5535,Habagat,3.718890229328982,1.0539914867862197,4.772881716115202,293.6,-4.373690917257033,1.9108185775552133,22.636669353645257,0.0008366020930969725,16.97750201523394,216.16426936616773,3.5570757929975403,0.0982112703988415,4.527333870729051,0.0,0.0,0.0,1.0,28.126085647512113,1.7610024030220317
5536,Habagat,3.4851314149140173,0.9205059534122304,4.405637368326248,298.7,-3.864387916305355,2.115690585484036,19.305651245453113,-0.000925282807831151,14.479238434089835,184.3553895193241,3.2865252456287983,0.18859844207576087,3.861130249090623,0.0,0.0,0.0,1.0,14.270885766319793,1.0674662813356803
5537,Habagat,3.368252007706535,0.6161141167779167,3.9843661244844517,297.5,-3.5341759157660353,1.8397755326013427,15.81414686535113,-0.0009698623278061063,11.860610149013347,151.01397866411006,2.976787217451816,0.2675041275707863,3.162829373070226,0.0,0.0,0.0,1.0,15.68553375817488,1.480048427726497
5538,Habagat,2.773229571013898,0.624317097310036,3.397546668323934,294.0,-3.103813325976083,1.3819067265674447,11.52831233447479,-0.0011905095919100943,8.646234250856093,110.08727361233584,2.544846353831373,0.33374154190907135,2.305662466894958,0.0,0.0,0.0,1.0,11.561876908767958,1.4286597520736466
5539,Habagat,2.528845355943708,0.4591039334079453,2.9879492893516533,281.4,-2.9290005595828843,0.5905901097209474,12.489893308962214,0.0002671058262465066,9.36741998172166,119.26969552870354,3.1350665873430104,0.2304600261844312,2.608713529039864,0.6700805830914707,0.0,0.007532311492097692,1.0,11.168020181364247,1.3083969781697382
5540,Habagat,2.64572476315119,0.3001679596051806,2.945892722756371,261.2,-2.911214797324707,-0.4506798617939464,12.375285474507866,-3.18355095706524e-05,9.2814641058809,118.1752713264755,3.1506456546036583,0.22644355225941942,2.6470120820689624,0.7719912226523076,0.0,0.008598250587723002,0.7,10.60544609835901,1.2685400418667354
5541,Habagat,2.96448678280796,0.29475871197288217,3.2592454947808425,242.9,-2.9014220728250324,-1.4847326865711925,11.374756401256072,-0.00027792474256994285,8.531067300942054,108.62092246356494,2.6174976124391938,0.32616933994634784,2.1315284306714837,0.0,0.0,0.0,0.8444444444444444,8.711203853753853,1.1510172152972162
5542,Habagat,3.049489988049765,0.32143744876873415,3.370927436818499,228.5,-2.5246753881698227,-2.233644100716426,11.416143496724333,1.1496415407850316e-05,8.56210762254325,109.01614011300433,2.539985740726658,0.3341966381390199,2.2832286993448667,0.0,0.0,0.0,0.7777777777777778,8.863955994148405,1.2315531166346783
5543,Habagat,3.049489988049765,0.4753262227632652,3.52481621081303,218.1,-2.1749380553493154,-2.77380132226583,12.496444250430198,0.00030008354269607366,9.372333187822647,119.33225241169566,2.658956560365125,0.3212014087868104,2.4992888500860393,0.0,0.0,0.0,1.0,13.841826849829722,1.5569703763888747
5544,Habagat,3.1026169913258936,0.3731514016898481,3.4757683930157417,212.7,-1.877750230548928,-2.9248965782674574,12.161648722459491,-9.29987577696408e-05,9.121236541844619,116.13519061959973,2.6242359992032154,0.32539388122774116,2.432329744491898,0.0,0.0,0.0,1.0,11.827836270453602,1.3181286833336774
5545,Habagat,3.2832488024647297,0.5667392060273162,3.849988008492046,211.8,-2.028773493667595,-3.2720766765044385,14.930382884098199,0.0007690928226774189,11.197787163073649,142.57465429553142,2.908525205370593,0.28136609831019366,2.98607657681964,0.0,0.0,0.0,1.0,11.936385615754714,1.2061947275151548
5546,Habagat,3.4851314149140173,0.3853932145365839,3.870524629450601,212.0,-2.05106556383496,-3.282391043132139,15.097160735724147,4.6327181007207824e-05,11.32287055179311,144.1672654646024,2.9254097663241914,0.2780559511025464,3.0194321471448293,0.0,0.0,0.0,1.0,14.566766770589675,1.4159725888474444
5547,Habagat,3.548883818845371,0.20597883012828624,3.754862648973657,213.4,-2.0669795699245257,-3.1347390593432323,14.215487933492648,-0.00024490911173097194,10.661615950119486,135.74791038471284,2.8394156982103462,0.2941022061362349,2.8430975866985295,0.0,0.0,0.0,1.0,13.356975968951593,1.3361713519499379
5548,Habagat,3.5063822162244684,0.1427232465305437,3.649105462755012,215.8,-2.134572247276319,-2.9596574125168944,13.430491906138737,-0.00021805445204275297,10.072868929604052,128.25175050106031,2.760366624756087,0.30706884220734953,2.6860983812277475,0.0,0.0,0.0,1.0,11.305626113998525,1.3108261579473512
5549,Habagat,3.4107536103274376,-0.11311345793062486,3.297640152396813,217.9,-2.025691540869386,-2.6021153617681687,11.12970752052014,-0.0006391067737829435,8.347280640390105,106.28087802346936,2.5312891202889674,0.33499477795795185,2.193958167960229,0.0,0.0,0.0,1.0,11.436041260749365,1.5374868617105688
5550,Habagat,3.1982455972229245,-0.10386328401684915,3.0943823132060753,217.0,-1.862245763463403,-2.471283596988656,10.848389939359574,-7.814377254460178e-05,8.13629245451968,103.59449300624777,2.6293753101534842,0.32479409963308975,1.9313809142438454,0.0,0.0,0.0,1.0,10.835494545700659,1.382668831451777
5551,Habagat,2.847607375600478,0.03888614567979126,2.886493521280269,212.0,-1.5296085230107526,-2.44788533528959,11.827962600675338,0.00027210351703215666,8.870971950506505,112.948722876213,3.073269309321676,0.24573837878472465,2.61695035896678,0.8971206784770963,0.0,0.009549998849987622,1.0,10.198686201120672,1.2959323167120491
5552,Habagat,2.8263565742900267,-0.13995621218295473,2.6864003621070722,211.3,-1.3956363302746586,-2.295418510674359,9.866157459531873,-0.0005449458725398514,7.399618094648905,94.21486374044844,2.7544733089765634,0.30796709858257937,1.9638327448990263,0.4471550692875126,0.0,0.003970532090176636,1.0,9.744688244124056,1.40178481710249
5553,Habagat,2.6988517664273184,-0.2045195889688861,2.4943321774584324,215.7,-1.4555456203586352,-2.025606071910163,15.554639281703732,0.001580133839492183,11.6659794612778,148.53586378167103,4.676995135894329,0.0,1.2443711425363209,0.0,0.0,0.0,0.9444444444444444,14.50373584714212,1.3300857834137347
5554,Habagat,2.2844611408735176,-0.14060261441021749,2.1438585264633003,223.5,-1.475734826331082,-1.555100030172646,11.455626336329036,-0.0011386147070485267,8.591719752246778,109.39317345842792,4.007596418416864,0.0,0.9164501069063068,0.0,0.0,0.0,0.7888888888888889,7.973158043380809,1.132450653510532
5555,Habagat,2.0932039290794555,-0.2169427638616466,1.876261165217809,243.2,-1.674724107785876,-0.845964019864492,8.75142576051732,-0.0007511668266143658,6.563569320387989,83.56996013328485,3.498217328196976,0.1195785621364011,0.700114060841375,0.0,0.0,0.0,0.7555555555555555,6.7678222440504,1.299056796182356
5556,Habagat,2.411965948736225,-0.13100388711352062,2.2809620616227044,266.7,-2.27717980822809,-0.13130136160899988,12.9108451840849,0.001155394284324328,9.683133888063676,123.2894898324782,4.24519725732526,0.0,1.0328676147268083,0.0,0.0,0.0,1.0,14.738921836602298,1.6118610827413067
5557,Habagat,2.96448678280796,-0.21936414394671783,2.7451226388612424,280.9,-2.69559709265005,0.5190901814570448,8.814486792624871,-0.0011378773309611192,6.610865094468654,84.17214863186847,2.4082221321853345,0.34407235948588577,2.279768771448893,1.2993060777869152,0.0,0.010307444636006989,0.9888888888888889,7.399164965672479,1.2344584624194788
5558,Habagat,3.3257504050856324,-0.10702434103687031,3.218726064048762,292.7,-2.969397393610569,1.242125836703189,10.274489410172924,0.0004055562826522369,7.705867057629693,98.1141466424612,2.394073588212306,0.34485054875993754,2.054897882034585,0.0,0.0,0.0,0.8333333333333334,8.729325098916336,1.3299640103548458
5559,Habagat,3.6232616234319512,-0.44873554912275876,3.1745260743091923,306.1,-2.564984954212354,1.8704191993061825,10.000502791620427,-7.61073940423603e-05,7.50037709371532,95.49776716144137,2.3626761658738227,0.34638193858195604,2.0001005583240854,0.0,0.0,0.0,1.0,10.989681479068905,1.44222634106999
5560,Habagat,3.888896639812593,0.11777870297944204,4.006675342792035,319.2,-2.6180442224794356,3.033033424095376,0.0,-0.0027779174421167854,0.0,0.0,0.0,0.0,3.190747808193051,7.794538800729057,0.0,0.0,0.6111111111111112,1.5835339098920647,1.1055913810032116
5561,Habagat,3.878271239157367,-4.9522637992086005e-05,3.878221716519375,330.3,-1.9214985675523353,3.3687456029473064,0.0,0.0,0.0,0.0,0.0,0.0,2.996358838154847,6.889655247229663,0.0,0.0,0.5666666666666667,1.5288514732614193,1.5858143946646661
5562,Habagat,3.5701346201558226,0.0036226119408914207,3.573757232096714,340.9,-1.1693973329480674,3.3770180087848973,0.0,0.0,0.0,0.0,0.0,0.0,2.55339745608911,5.0209565245153875,0.0,0.0,0.8222222222222222,3.0262100180068576,1.4449544527256653
5563,Habagat,3.2832488024647297,0.13799741462378806,3.421246217088518,347.9,-0.7171567153662333,3.345237199892948,0.0,0.0,0.0,0.0,0.0,0.0,2.5172086591130367,4.251394271936346,0.0,0.0,0.6111111111111112,1.4452944704788693,1.2387906041787384
5564,Habagat,3.017613786084088,0.21417970302987602,3.231793489113964,349.6,-0.5834005982811765,3.178699875452946,0.0,0.0,0.0,0.0,0.0,0.0,2.1126107162388945,4.053002491366259,0.0,0.0,0.5666666666666667,1.302077342699461,1.5309153642858873
5565,Habagat,2.7519787697034466,-0.0006451242401547541,2.751333645463292,346.6,-0.6376158041490547,2.6764310032126146,0.0,0.0,0.0,0.0,0.0,0.0,1.6252701441564439,2.763621462357206,0.0,0.0,0.8222222222222222,2.7202370335359154,1.4667337441540473
5566,Habagat,2.550096157254159,0.017912523096039957,2.5680086803501987,340.3,-0.8656635497353686,2.417704531371344,7.734487552920972,0.00214846876470027,5.800865664690729,73.8589155798066,2.258896439516578,0.3495257512868338,2.0023056991635784,1.2038327981028856,0.0,0.008379926813452315,0.7666666666666667,5.759754824002635,1.0734621330983203
5567,Habagat,2.422591349391451,-0.07946290544872209,2.343128443942729,333.1,-1.0601126364153972,2.0895961578558353,13.791016558799692,0.0016823691682996444,10.34326241909977,131.69450733570906,4.414295957969507,0.0,1.1032813247039939,0.0,0.0,0.0,0.7111111111111111,10.318497177030176,1.2315800761862568
5568,Habagat,2.32696274349442,-0.0033332305646138066,2.323629512929806,321.7,-1.440136849774249,1.823529535620608,13.569231755707307,-6.160688974788472e-05,10.17692381678048,129.57661847282014,4.379753209429954,0.0,1.0855385404565836,0.0,0.0,0.0,0.8666666666666667,13.28585656839175,1.4198521494288592
5569,Habagat,2.4013405480809995,-0.0711430647171688,2.330197483363831,308.7,-1.818556971120386,1.4569388642851757,13.651518186947513,2.2857342011168353e-05,10.238638640210635,130.36239600969634,4.3938930984640505,0.0,1.0921214549558014,0.0,0.0,0.0,0.7444444444444445,11.088242200816609,1.1870071629435919
5570,Habagat,2.5819723592198365,-0.03360851268050419,2.548363846539332,297.7,-2.2563051058289294,1.1845866636760036,5.8099643419941405,-0.002178209401375937,4.357473256495606,55.48107265296111,1.7099101693869332,0.31716179112319504,1.8378718909095462,1.5146522228008943,0.0,0.007920067864495823,0.7333333333333333,3.1789781101314647,1.0016301521421198
5571,Habagat,2.72010256773777,-0.10049054161083375,2.619612026126936,289.4,-2.47087741807495,0.8701332956944824,6.7394967745212515,0.0002582034534797531,5.054622580890939,64.35745353701651,1.9295309879776876,0.3399985467724554,1.997910484141307,1.478662430045413,0.0,0.008968896610107135,0.7777777777777778,5.915039459953722,1.3716140655359852
5572,Habagat,2.773229571013898,0.006257315801001542,2.7794868868148996,282.9,-2.7093359570305333,0.6205207699323421,6.0533335278256715,-0.00019060090185988335,4.540000145869254,57.805077188241405,1.6333950584209378,0.3061076539306115,2.153081518918583,1.875547138175163,0.0,0.010217981137079881,0.9555555555555556,6.906268298812695,1.505608466787064
5573,Habagat,2.6988517664273184,-0.16680279992335284,2.5320489665039654,274.7,-2.5235346652718222,0.2074723160935715,1.893179459369998,-0.0011555983523487982,1.4198845945274985,18.078532147126634,0.5607650615414254,0.0,1.5029955639817771,2.1152446746758784,0.0,0.003604083992674332,0.6333333333333333,2.0518472797039498,1.1977991805802657
5574,Habagat,2.613848561185513,-0.39654931314573205,2.2172992480397813,266.3,-2.212677550002056,-0.14308743856355446,12.373952943302756,0.0029113259677590996,9.280464707477067,118.16254659078847,4.1854813759042795,0.0,0.9899162354642396,0.0,0.0,0.0,0.8888888888888888,9.422887670686967,1.2407728809132734
5575,Habagat,2.348213544804872,-0.4992844480320805,1.8489290967727916,254.8,-1.7842470754955366,-0.4847692012480535,8.582480464674237,-0.0010531867996190329,6.436860348505678,81.9566513965519,3.481399237937722,0.12550999904469493,0.6865984371739241,0.0,0.0,0.0,0.7888888888888889,8.689744309042315,1.478383550731708
5576,Habagat,2.380089746770549,-0.4318461890175798,1.948243557752969,242.3,-1.7249624274515838,-0.9056255209557018,9.512123221153827,0.0002582340990221082,7.13409241586537,90.83408579675002,3.6618072660758925,0.05784837144402495,0.7609698576923098,0.0,0.0,0.0,0.8666666666666667,9.634433662095457,1.377109177431922
5577,Habagat,2.263210339563066,-0.3918095215848687,1.8714008179781974,234.1,-1.515912588526663,-1.0973377080351598,8.768976375082582,-0.00020642967946423458,6.576732281311937,83.73755615702657,3.514336543048662,0.11382101877437986,0.7015181100066037,0.0,0.0,0.0,0.6333333333333333,5.547436372080014,0.99632005560463
5578,Habagat,1.91257211794062,-0.33771971792692856,1.5748524000136914,234.3,-1.2789116913371446,-0.9189912772110779,6.205095526241273,-0.0007121891246781415,4.653821644680955,59.25429752152225,2.955084327039471,0.27204948463702044,0.49640764209929183,0.0,0.0,0.0,0.7555555555555555,3.9800384799546578,1.0619867210135563
5579,Habagat,1.7744419094226855,-0.27204640124359825,1.5023955081790872,249.3,-1.4054069100717324,-0.5310590175482603,5.641442199215715,-0.0001565703686182106,4.231081649411786,53.871804730343634,2.8162235752021676,0.2980835847178791,0.451315375937255,0.0,0.0,0.0,1.0,4.671959469511104,1.3047996948927056
5580,Habagat,2.2313341375973894,-0.27975812216705054,1.951576015430339,269.2,-1.9513857836248167,-0.027248256272989345,9.51207941704657,0.0010751770049530153,7.134059562784927,90.83366749833814,3.6555376302940505,0.06034905171066137,0.7609663533637321,0.0,0.0,0.0,0.9777777777777777,10.578692014425545,1.5875548987961339
5581,Habagat,2.773229571013898,-0.24316732609303748,2.5300622449208605,280.6,-2.4868876160813906,0.46540836708744493,8.624547753150306,-0.00024653657330451763,6.46841081486273,82.35836441075826,2.55662121667092,0.3326122881785365,1.9962477747344078,0.9317826400065284,0.0,0.007232583486863488,1.0,8.949257662132979,1.420300668740532
5582,Habagat,3.1026169913258936,-0.07107536661896854,3.031541624706925,288.6,-2.8731993855263585,0.9669384227248697,9.17342604821037,0.00015246619307223992,6.8800695361577775,87.59976603963791,2.2694953221441945,0.34933970315235396,1.834685209642074,0.0,0.0,0.0,0.7444444444444445,5.673823454705521,1.0625322171895537
5583,Habagat,3.230121799188601,-0.4161573825904238,2.813964416598177,293.3,-2.584475435652807,1.1130509693576272,7.9065253642965345,-0.0003519168566427321,5.929894023222401,75.50175566455452,2.1073095268173625,0.3488253776028955,1.581305072859307,0.0,0.0,0.0,0.8666666666666667,7.764895192803669,1.4798774386607148
5584,Habagat,3.049489988049765,-0.3714904163050194,2.6779995717447456,294.7,-2.432984510343161,1.1190478446855125,7.8869838215032555,-5.428206331466394e-06,5.915237866127441,75.315147676683,2.2088270396076277,0.3499893473359835,2.143197971989461,1.364729558661846,0.0,0.009687239954903932,1.0,8.7925194417174,1.4186551039467794
5585,Habagat,2.836981974945252,-0.2071369343132582,2.6298450406319938,296.5,-2.3535386925502446,1.1734311059476727,6.917644089009276,-0.0002692610368038833,5.188233066756957,66.05863507897546,1.9728284315604168,0.34294436620017377,1.3835288178018552,0.0,0.0,0.0,1.0,5.213882345286098,1.1325530719926542
5586,Habagat,2.2844611408735176,-0.11540976707988893,2.1690513737936286,297.8,-1.9187015795219857,1.0116165829482355,11.790457213422556,0.0013535592012259112,8.842842910066917,112.59057280978163,4.076825019870764,0.0,0.9432365770738174,0.0,0.0,0.0,1.0,10.797968441205017,1.4027896280011312
5587,Habagat,1.8488197140092653,0.013266911338192924,1.8620866253474582,296.7,-1.6635349136733564,0.8366708978371743,8.701293986247961,-0.0008581008964373874,6.525970489685971,83.09123695242873,3.504654617487653,0.11728777936478568,0.6961035188998249,0.0,0.0,0.0,0.8555555555555555,9.06293951311187,1.4503916151134426
5588,Habagat,1.572559296973398,-0.09755049811853021,1.4750087988548677,288.1,-1.4020190676009527,0.4582504673021453,5.45957488127228,-0.0009004775291599114,4.0946811609542095,52.135099772089866,2.7760384644031553,0.30463394165422625,0.43676599050176973,0.0,0.0,0.0,1.0,4.4490359875016985,1.0785259423009737
5589,Habagat,1.4025528864897876,-0.04749677799624257,1.355056108493545,267.4,-1.353661172800185,-0.06146939416406674,4.748041725462346,-0.0001976480988360928,3.5610312940967592,45.340458636834256,2.627958555941761,0.3249601625151113,0.37984333803698767,0.0,0.0,0.0,0.9222222222222223,3.6785064129045106,1.1073435364046218
5590,Habagat,1.5513084956629468,-0.16010288934432987,1.391205606318617,245.7,-1.2679493480723885,-0.5725010827720376,4.918554041262099,4.7364532166598056e-05,3.6889155309465744,46.968731311888874,2.6515962228675285,0.32211769453989203,0.393484323300968,0.0,0.0,0.0,0.7888888888888889,3.939668378399781,1.1701048516897354
5591,Habagat,1.9444483199062963,-0.05575358102082957,1.8886947388854667,235.0,-1.5471281563958932,-1.0833107976848961,8.961899821183904,0.0011231516055338346,6.721424865887927,85.57983936214748,3.558767188526343,0.09758324397831106,0.7169519856947174,0.0,0.0,0.0,1.0,7.818732835420588,1.2566293868859069
5592,Habagat,2.337588144149646,-0.1384682767094237,2.1991198674402224,231.8,-1.7281935067468754,-1.3599541884226243,12.161309062249416,0.0008887247891848644,9.120981796687062,116.13194710351542,4.1475600906211145,0.0,0.9729047249799658,0.0,0.0,0.0,0.9333333333333333,10.564971580553665,1.2330509486452064
5593,Habagat,2.635099362495964,0.1070434774499819,2.742142839945946,232.5,-2.1754881816268097,-1.6693107937915264,9.398499377419709,-0.0007674471346749184,7.048874533064781,89.74905801374685,2.57057160931986,0.3312253276672387,2.3407225614125804,1.2106489789126647,0.0,0.010240455307126037,0.9111111111111111,7.069802378274561,1.0975545969855869
5594,Habagat,2.847607375600478,-0.18624231113726147,2.6613650644632165,232.7,-2.117045331654168,-1.6127563579371165,10.353141958833096,0.00026517849483705184,7.764856469124822,98.8652231568237,2.9176217020384434,0.2795924540887526,2.134857958183496,0.5852795692341555,0.0,0.0054535342192973055,0.7888888888888889,7.2234614645021304,1.1652456252545154
5595,Habagat,2.805105772979575,-0.3536610883963326,2.4514446845832425,233.5,-1.9706106281258493,-1.4581751588505683,15.14048589757969,0.0013298177607629432,11.355364423184767,144.5809902847764,4.63211121776351,0.0,1.211238871806394,0.0,0.0,0.0,0.9444444444444444,16.039428519886485,1.5396910303204878
5596,Habagat,2.635099362495964,-0.23704117397752417,2.39805818851844,233.4,-1.9252030202677515,-1.429781943609679,14.490160212786739,-0.0001806460235535977,10.867620159590054,138.37083744351116,4.531841725785748,0.0,1.1592128170229365,0.0,0.0,0.0,0.9555555555555556,13.872354265948976,1.3422829610778255
5597,Habagat,2.443842150701902,-0.3539075813384364,2.0899345693634657,231.5,-1.635599841271685,-1.3010148590436978,11.00500041928557,-0.0009680999426392134,8.253750314464178,105.09001292746076,3.9492864683213664,0.0,0.8804000335428321,0.0,0.0,0.0,0.8111111111111111,7.570931874630171,1.1286832016564894
5598,Habagat,2.348213544804872,-0.2512378310122495,2.096975713792623,230.0,-1.606376592906291,-1.347910006639485,11.078537146613572,2.0426868702222556e-05,8.30890285996018,105.7922369466439,3.9623266999752556,0.0,0.886282971729086,0.0,0.0,0.0,0.7333333333333333,9.692139727349042,1.3432107994545852
5599,Habagat,2.3588389454600973,-0.28458761081936246,2.074251334640735,229.6,-1.579621850788123,-1.34436356978742,10.80970377523516,-7.467593649400318e-05,8.10727783142637,103.22506735126788,3.9085320549308302,0.0,0.8647763020188117,0.0,0.0,0.0,0.8333333333333334,9.818871735277158,1.3242092394534293
5600,Habagat,2.603223160530288,-0.33809933232497097,2.265123828205317,232.8,-1.8042388971950354,-1.3694918615866083,12.861039521071678,0.0005698154849545883,9.64577964080376,122.81388078472679,4.258389550581973,0.0,1.0288831616857423,0.0,0.0,0.0,0.7111111111111111,10.64567197379439,1.2122410993342312
5601,Habagat,2.5819723592198365,-0.16983285724365285,2.4121395019761835,238.5,-2.0566870214099717,-1.2603394276771989,14.558992858329153,0.00047165370479374316,10.919244643746865,139.02814079056122,4.5267882039165235,0.0,1.164719428666339,0.0,0.0,0.0,0.8555555555555555,11.111441032918597,1.1612109614344666
5602,Habagat,2.4969691539780308,-0.25762070970431045,2.23934844427372,246.2,-2.0489135087727046,-0.9036785315807021,12.522061890019579,-0.0005658141578637708,9.391546417514684,119.57688284995544,4.1938745359302985,0.0,1.0017649512015585,0.0,0.0,0.0,0.8,9.969594944008138,1.245751767676522
5603,Habagat,2.64572476315119,-0.19831105657823855,2.4474137065729518,258.9,-2.4016291160141066,-0.47118089969188626,14.937278369229777,0.0006708934664472772,11.202958776922333,142.64050132815387,4.577468348254672,0.0,1.1949822695383916,0.0,0.0,0.0,0.9333333333333333,14.600322392668641,1.4243277412874982
5604,Habagat,3.017613786084088,-0.1729403513920855,2.8446734346920026,272.0,-2.842940536496092,0.09927767115372654,10.896505563258586,-0.001122436890547553,8.17237917244394,104.05396336925648,2.872870774120607,0.28809989158867866,2.5355903414321115,1.0616396551478096,0.0,0.010411346167644631,0.8444444444444444,9.54350138499429,1.267661633240907
5605,Habagat,3.4001282096722125,-0.3347801813374461,3.0653480283347663,281.7,-3.001658711839858,0.621613635992424,11.639616160355686,0.0002064196103047501,8.729712120266765,111.15014685677488,2.847869814315712,0.2926143149587827,2.3414709397074684,0.4953577507299047,0.0,0.005189196672497918,0.9444444444444444,9.684340418780629,1.2665636388016224
5606,Habagat,3.6020108221215,-0.374882136417849,3.227128685703651,288.1,-3.0674365837486137,1.0025928180333281,11.571789180242025,-1.8840827809350418e-05,8.67884188518152,110.50244690716977,2.689338644482708,0.31726237963106996,2.0776140235173166,0.0,0.0,0.0,1.0,11.364507343318689,1.4193461727178065
5607,Habagat,3.633887024087177,-0.23873051505272108,3.3951565090344555,294.2,-3.0967905494435572,1.391752856550365,11.503323630809119,-1.901820817580724e-05,8.627492723106839,109.84864906974481,2.541117824804018,0.3340912188907583,2.300664726161824,0.0,0.0,0.0,1.0,10.551998138466164,1.360787306229339
5608,Habagat,3.5063822162244684,-0.5313748866872152,2.975007329537253,301.4,-2.539319878026466,1.5500074734852192,12.507804026970344,0.0002790223322670071,9.380853020227757,119.44073028702267,3.153220137338922,0.22577342946095638,2.643382423972755,0.7238049536640274,0.0,0.008147889462762006,1.0,12.256786002734751,1.4278505896587834
5609,Habagat,3.261998001154278,-0.27476061650112016,2.987237384653158,307.3,-2.376268120509923,1.810231203939894,12.51174338077426,1.094264945531936e-06,9.383807535580694,119.47834834485154,3.1412995779276605,0.22886104945610272,2.6202281394620432,0.682911493982374,0.0,0.007689972028039766,1.0,11.94409977027736,1.4178257930707763
