datetime,hour_of_year,wind_speed_10m_ms,wind_direction_10m_deg,wind_speed_50m_ms,wind_speed_15m_ms,air_temp_c,relative_humidity_pct,air_density_kgm3,month,hour_of_day,season,outlier_flag
2023-04-10 21:00:00,2398,2.56,44.7,3.35,2.753825340371612,25.39,84.4,1.120817143431366,4,21,Transition_DryDown,0
2023-04-10 22:00:00,2399,2.84,35.0,3.76,3.0550249869747574,25.23,85.61,1.1214181580534888,4,22,Transition_DryDown,0
2023-04-10 23:00:00,2400,2.78,28.3,3.69,2.9904822055597977,25.18,86.63,1.1216061073308083,4,23,Transition_DryDown,0
2023-04-11 00:00:00,2401,2.26,24.6,2.96,2.431111433296814,25.33,86.53,1.1210424484052535,4,0,Transition_DryDown,0
2023-04-11 01:00:00,2402,2.05,17.0,2.71,2.205211698344455,25.38,86.56,1.1208546879710584,4,1,Transition_DryDown,0
2023-04-11 02:00:00,2403,2.32,4.9,3.11,2.4956542147117737,25.3,87.43,1.1211551348634612,4,2,Transition_DryDown,0
2023-04-11 03:00:00,2404,2.35,359.8,3.12,2.5279256054192536,25.23,88.5,1.1214181580534888,4,3,Transition_DryDown,0
2023-04-11 04:00:00,2405,2.08,352.5,2.7,2.2374830890519353,25.15,89.14,1.1217189071404627,4,4,Transition_DryDown,0
2023-04-11 05:00:00,2406,1.72,336.7,2.16,1.8502264005621771,25.21,88.84,1.1214933302051215,4,5,Transition_DryDown,0
2023-04-11 06:00:00,2407,1.37,323.9,1.78,1.4737268423082457,25.63,89.23,1.1199168284356384,4,6,Transition_DryDown,0
2023-04-11 07:00:00,2408,1.12,327.5,1.22,1.2047985864125805,26.21,85.34,1.1177470269909142,4,7,Transition_DryDown,0
2023-04-11 08:00:00,2409,0.82,348.7,0.87,0.882084679337782,26.65,83.23,1.116106571047365,4,8,Transition_DryDown,0
2023-04-11 09:00:00,2410,1.0,325.2,1.0,1.075713023582661,27.21,80.8,1.1140256691969639,4,9,Transition_DryDown,0
2023-04-11 10:00:00,2411,1.86,301.1,1.88,2.0008262238637498,27.65,78.93,1.1123961103723405,4,10,Transition_DryDown,0
2023-04-11 11:00:00,2412,2.23,304.8,2.27,2.398840042589334,27.76,78.43,1.1119894652886246,4,11,Transition_DryDown,0
2023-04-11 12:00:00,2413,2.28,317.8,2.29,2.452625693768467,27.87,77.9,1.1115831174008373,4,12,Transition_DryDown,0
2023-04-11 13:00:00,2414,2.38,321.0,2.39,2.5601969961267335,27.95,77.7,1.1112877781467951,4,13,Transition_DryDown,0
2023-04-11 14:00:00,2415,2.23,321.5,2.25,2.398840042589334,27.93,77.63,1.1113615982463134,4,14,Transition_DryDown,0
2023-04-11 15:00:00,2416,1.77,321.9,1.79,1.9040120517413102,27.74,77.73,1.112063378643358,4,15,Transition_DryDown,0
2023-04-11 16:00:00,2417,1.06,325.0,1.06,1.1402558049976208,27.48,78.16,1.1130251471908992,4,16,Transition_DryDown,0
2023-04-11 17:00:00,2418,0.51,340.5,0.56,0.5486136420271571,27.09,79.99,1.1144709232613912,4,17,Transition_DryDown,0
2023-04-11 18:00:00,2419,0.31,33.2,0.34,0.33347103731062494,26.77,80.65,1.1156600093358229,4,18,Transition_DryDown,0
2023-04-11 19:00:00,2420,0.44,92.6,0.5,0.47331373037637087,26.68,79.14,1.1159948971083615,4,19,Transition_DryDown,0
2023-04-11 20:00:00,2421,0.53,101.9,0.62,0.5701279024988104,26.62,78.1,1.1162182673382928,4,20,Transition_DryDown,0
2023-04-11 21:00:00,2422,0.57,84.0,0.65,0.6131564234421167,26.54,77.54,1.1165162334412226,4,21,Transition_DryDown,0
2023-04-11 22:00:00,2423,0.6,55.8,0.69,0.6454278141495966,26.42,77.35,1.1169634809894182,4,22,Transition_DryDown,0
2023-04-11 23:00:00,2424,0.7,52.0,0.79,0.7529991165078627,26.25,77.69,1.1175976953907816,4,23,Transition_DryDown,0
2023-04-12 00:00:00,2425,0.82,71.6,0.94,0.882084679337782,26.07,78.35,1.1182700020052136,4,0,Transition_DryDown,0
2023-04-12 01:00:00,2426,0.86,91.3,0.98,0.9251132002810886,25.9,78.78,1.118905701387728,4,1,Transition_DryDown,0
2023-04-12 02:00:00,2427,0.7,110.0,0.78,0.7529991165078627,25.8,78.57,1.1192799799297541,4,2,Transition_DryDown,0
2023-04-12 03:00:00,2428,0.6,134.3,0.65,0.6454278141495966,25.72,78.23,1.1195795830963295,4,3,Transition_DryDown,0
2023-04-12 04:00:00,2429,0.67,155.3,0.74,0.7207277258003829,25.66,77.77,1.1198043907499748,4,4,Transition_DryDown,0
2023-04-12 05:00:00,2430,0.7,166.0,0.77,0.7529991165078627,25.59,77.56,1.1200667804780078,4,5,Transition_DryDown,0
2023-04-12 06:00:00,2431,0.63,182.7,0.69,0.6776992048570765,26.21,77.71,1.1177470269909142,4,6,Transition_DryDown,0
2023-04-12 07:00:00,2432,0.6,253.7,0.64,0.6454278141495966,27.04,72.95,1.1146565508511277,4,7,Transition_DryDown,0
2023-04-12 08:00:00,2433,1.31,296.4,1.28,1.409184060893286,27.48,71.16,1.1130251471908992,4,8,Transition_DryDown,0
2023-04-12 09:00:00,2434,1.86,311.5,1.78,2.0008262238637498,27.89,70.22,1.1115092678713794,4,9,Transition_DryDown,0
2023-04-12 10:00:00,2435,2.47,324.7,2.38,2.657011168249173,28.18,70.06,1.1104395513224703,4,10,Transition_DryDown,0
2023-04-12 11:00:00,2436,3.36,337.0,3.31,3.614395759237741,28.35,70.51,1.109813432835821,4,11,Transition_DryDown,0
2023-04-12 12:00:00,2437,3.73,344.9,3.66,4.012409577963326,28.68,69.9,1.1086000397574793,4,12,Transition_DryDown,0
2023-04-12 13:00:00,2438,3.58,351.5,3.44,3.8510526244259267,29.04,68.6,1.1072793606671298,4,13,Transition_DryDown,0
2023-04-12 14:00:00,2439,4.37,359.9,4.38,4.700865913056229,29.06,69.01,1.1072060818636047,4,14,Transition_DryDown,0
2023-04-12 15:00:00,2440,5.51,4.8,5.89,5.927178759940462,28.48,72.24,1.1093351125551172,4,15,Transition_DryDown,0
2023-04-12 16:00:00,2441,4.96,9.0,5.5,5.335536596969999,27.85,75.61,1.111656976744186,4,16,Transition_DryDown,0
2023-04-12 17:00:00,2442,3.35,14.3,4.41,3.6036386290019147,27.0,80.85,1.1148050974512744,4,17,Transition_DryDown,0
2023-04-12 18:00:00,2443,2.58,18.3,3.39,2.7753396008432656,26.29,84.07,1.1174484036868821,4,18,Transition_DryDown,0
2023-04-12 19:00:00,2444,1.79,14.2,2.2,1.9255263122129633,26.42,81.75,1.1169634809894182,4,19,Transition_DryDown,0
2023-04-12 20:00:00,2445,1.16,350.0,1.35,1.2478271073558869,26.57,79.4,1.116404477512345,4,20,Transition_DryDown,0
2023-04-12 21:00:00,2446,1.06,322.7,1.23,1.1402558049976208,26.47,79.41,1.1167770843067886,4,21,Transition_DryDown,0
2023-04-12 22:00:00,2447,1.23,306.4,1.44,1.323127019006673,26.42,79.83,1.1169634809894182,4,22,Transition_DryDown,0
2023-04-12 23:00:00,2448,1.46,296.4,1.75,1.570541014430685,26.26,81.01,1.1175603687251596,4,23,Transition_DryDown,0
2023-04-13 00:00:00,2449,1.56,288.7,1.88,1.6781123167889513,26.13,81.68,1.1180458099438653,4,0,Transition_DryDown,0
2023-04-13 01:00:00,2450,1.65,281.2,2.01,1.7749264889113907,26.03,82.26,1.1184195133364532,4,1,Transition_DryDown,0
2023-04-13 02:00:00,2451,1.67,271.0,2.03,1.7964407493830439,25.89,82.5,1.1189431179775282,4,2,Transition_DryDown,0
2023-04-13 03:00:00,2452,1.51,258.2,1.83,1.6243266656098183,25.89,82.12,1.1189431179775282,4,3,Transition_DryDown,0
2023-04-13 04:00:00,2453,1.4,243.8,1.7,1.5059982330157253,25.91,81.82,1.1188682873002074,4,4,Transition_DryDown,0
2023-04-13 05:00:00,2454,1.44,229.8,1.75,1.5490267539590319,25.9,81.86,1.118905701387728,4,5,Transition_DryDown,0
2023-04-13 06:00:00,2455,1.42,222.7,1.75,1.5275124934873787,26.66,81.95,1.1160693439178146,4,6,Transition_DryDown,0
2023-04-13 07:00:00,2456,1.26,227.6,1.44,1.355398409714153,27.51,76.23,1.1129140890041909,4,7,Transition_DryDown,0
2023-04-13 08:00:00,2457,1.08,252.7,1.15,1.161770065469274,28.26,71.94,1.1101448193490595,4,8,Transition_DryDown,0
2023-04-13 09:00:00,2458,1.37,283.9,1.31,1.4737268423082457,29.16,67.81,1.1068398332837155,4,9,Transition_DryDown,0
2023-04-13 10:00:00,2459,2.03,304.9,1.88,2.1836974378728016,29.97,65.03,1.1038821258907363,4,10,Transition_DryDown,0
2023-04-13 11:00:00,2460,2.93,316.1,2.79,3.151839159097197,30.55,63.54,1.1017739545604215,4,11,Transition_DryDown,0
2023-04-13 12:00:00,2461,3.7,322.8,3.63,3.980138187255846,30.88,62.92,1.1005780679538204,4,12,Transition_DryDown,0
2023-04-13 13:00:00,2462,4.22,329.4,4.26,4.539508959518829,30.89,63.32,1.1005418694908566,4,13,Transition_DryDown,0
2023-04-13 14:00:00,2463,4.44,335.9,4.59,4.776165824707015,30.65,64.59,1.1014112903225808,4,14,Transition_DryDown,0
2023-04-13 15:00:00,2464,4.44,343.1,4.74,4.776165824707015,30.14,66.78,1.10326337828481,4,15,Transition_DryDown,0
2023-04-13 16:00:00,2465,4.33,353.0,4.86,4.657837392112922,29.26,71.01,1.1064738269237129,4,16,Transition_DryDown,0
2023-04-13 17:00:00,2466,3.61,3.2,4.78,3.8833240151334065,27.88,78.73,1.1115461914094942,4,17,Transition_DryDown,0
2023-04-13 18:00:00,2467,2.96,12.3,4.19,3.184110549804677,26.91,83.89,1.115139472105579,4,18,Transition_DryDown,0
2023-04-13 19:00:00,2468,2.39,18.1,3.18,2.57095412636256,26.7,84.37,1.1159204602301152,4,19,Transition_DryDown,0
2023-04-13 20:00:00,2469,1.77,16.4,2.2,1.9040120517413102,26.73,82.49,1.1158088235294117,4,20,Transition_DryDown,0
2023-04-13 21:00:00,2470,1.31,2.6,1.57,1.409184060893286,26.83,80.39,1.1154368624574973,4,21,Transition_DryDown,0
2023-04-13 22:00:00,2471,1.22,341.4,1.46,1.3123698887708466,26.76,80.26,1.115697209162749,4,22,Transition_DryDown,0
2023-04-13 23:00:00,2472,1.25,330.8,1.49,1.3446412794783265,26.65,80.66,1.116106571047365,4,23,Transition_DryDown,0
2023-04-14 00:00:00,2473,1.13,322.9,1.35,1.215555716648407,26.46,81.42,1.1168143586662662,4,0,Transition_DryDown,0
2023-04-14 01:00:00,2474,0.96,313.3,1.14,1.0326845026393545,26.4,81.49,1.1170380570856286,4,1,Transition_DryDown,0
2023-04-14 02:00:00,2475,0.82,300.6,0.95,0.882084679337782,26.49,80.66,1.1167025430516622,4,2,Transition_DryDown,0
2023-04-14 03:00:00,2476,0.78,286.3,0.89,0.8390561583944757,26.42,80.91,1.1169634809894182,4,3,Transition_DryDown,0
2023-04-14 04:00:00,2477,0.84,278.9,0.96,0.9035989398094353,26.32,81.51,1.1173364610812437,4,4,Transition_DryDown,0
2023-04-14 05:00:00,2478,0.83,279.0,0.94,0.8928418095736087,26.25,82.03,1.1175976953907816,4,5,Transition_DryDown,0
2023-04-14 06:00:00,2479,0.78,281.0,0.86,0.8390561583944757,26.68,83.31,1.1159948971083615,4,6,Transition_DryDown,0
2023-04-14 07:00:00,2480,0.7,303.9,0.72,0.7529991165078627,27.19,80.6,1.1140998534993674,4,7,Transition_DryDown,0
2023-04-14 08:00:00,2481,1.1,321.7,1.05,1.1832843259409274,27.67,77.64,1.1123221527823948,4,8,Transition_DryDown,0
2023-04-14 09:00:00,2482,1.58,325.6,1.45,1.6996265772606045,28.4,74.68,1.1096294146907646,4,9,Transition_DryDown,0
2023-04-14 10:00:00,2483,2.21,327.4,2.06,2.3773257821176808,29.02,72.79,1.1073526491709966,4,10,Transition_DryDown,0
2023-04-14 11:00:00,2484,3.01,327.6,2.89,3.2378962009838097,29.4,72.03,1.1059618244918197,4,11,Transition_DryDown,0
2023-04-14 12:00:00,2485,3.68,330.0,3.65,3.9586239267841927,29.43,72.33,1.1058521713265914,4,12,Transition_DryDown,0
2023-04-14 13:00:00,2486,4.11,335.1,4.17,4.421180526924737,29.19,73.55,1.1067300059535623,4,13,Transition_DryDown,0
2023-04-14 14:00:00,2487,4.32,341.9,4.5,4.647080261877096,28.77,75.36,1.1082695747217808,4,14,Transition_DryDown,0
2023-04-14 15:00:00,2488,4.21,349.3,4.53,4.528751829283003,28.25,77.59,1.1101816522893166,4,15,Transition_DryDown,0
2023-04-14 16:00:00,2489,3.71,358.9,4.19,3.9908953174916726,27.8,79.59,1.1118416680511714,4,16,Transition_DryDown,0
2023-04-14 17:00:00,2490,2.72,6.8,3.69,2.9259394241448384,27.14,83.86,1.114285357487762,4,17,Transition_DryDown,0
2023-04-14 18:00:00,2491,2.21,7.8,2.95,2.3773257821176808,26.74,85.66,1.1157716162592952,4,18,Transition_DryDown,0
2023-04-14 19:00:00,2492,1.86,351.7,2.37,2.0008262238637498,26.73,84.75,1.1158088235294117,4,19,Transition_DryDown,0
2023-04-14 20:00:00,2493,2.08,337.1,2.69,2.2374830890519353,26.65,84.89,1.116106571047365,4,20,Transition_DryDown,0
2023-04-14 21:00:00,2494,1.95,329.1,2.51,2.097640395986189,26.72,84.54,1.1158460332810884,4,21,Transition_DryDown,0
2023-04-14 22:00:00,2495,1.94,302.1,2.51,2.0868832657503624,26.47,86.18,1.1167770843067886,4,22,Transition_DryDown,0
2023-04-14 23:00:00,2496,2.46,276.1,3.29,2.646254038013346,26.0,88.67,1.118531673073709,4,23,Transition_DryDown,0
2023-04-15 00:00:00,2497,2.28,255.8,2.99,2.452625693768467,25.79,88.78,1.1193174215561652,4,0,Transition_DryDown,0
2023-04-15 01:00:00,2498,0.99,219.7,1.17,1.0649558933468344,25.93,85.71,1.1187934666310018,4,1,Transition_DryDown,0
2023-04-15 02:00:00,2499,0.8,145.7,0.89,0.860570418866129,25.88,84.85,1.1189805370698593,4,2,Transition_DryDown,0
2023-04-15 03:00:00,2500,1.12,132.8,1.29,1.2047985864125805,25.74,85.07,1.1195046672688949,4,3,Transition_DryDown,0
2023-04-15 04:00:00,2501,1.27,137.2,1.47,1.3661555399499796,25.78,84.35,1.1193548656876193,4,4,Transition_DryDown,0
2023-04-15 05:00:00,2502,1.22,152.6,1.41,1.3123698887708466,25.83,83.28,1.1191676700782662,4,5,Transition_DryDown,0
2023-04-15 06:00:00,2503,1.23,182.8,1.51,1.323127019006673,26.29,83.32,1.1174484036868821,4,6,Transition_DryDown,0
2023-04-15 07:00:00,2504,1.5,204.3,1.78,1.6135695353739916,27.25,77.52,1.113877330226365,4,7,Transition_DryDown,0
2023-04-15 08:00:00,2505,1.35,212.9,1.46,1.4522125818365925,28.18,68.63,1.1104395513224703,4,8,Transition_DryDown,0
2023-04-15 09:00:00,2506,0.98,222.5,1.1,1.054198763111008,29.03,62.58,1.1073160037064003,4,9,Transition_DryDown,0
2023-04-15 10:00:00,2507,0.82,260.9,0.85,0.882084679337782,29.83,57.9,1.1043922041058816,4,10,Transition_DryDown,0
2023-04-15 11:00:00,2508,1.19,311.6,1.04,1.2800984980633667,30.34,55.55,1.1025363273913475,4,11,Transition_DryDown,0
2023-04-15 12:00:00,2509,1.83,331.9,1.67,1.96855483315627,30.39,55.72,1.102354714370429,4,12,Transition_DryDown,0
2023-04-15 13:00:00,2510,2.39,341.7,2.31,2.57095412636256,30.18,57.71,1.1031178914054,4,13,Transition_DryDown,0
2023-04-15 14:00:00,2511,2.63,346.1,2.65,2.8291252520223984,29.82,60.41,1.1044286563026045,4,14,Transition_DryDown,0
2023-04-15 15:00:00,2512,2.63,348.8,2.76,2.8291252520223984,29.26,63.91,1.1064738269237129,4,15,Transition_DryDown,0
2023-04-15 16:00:00,2513,2.27,351.1,2.62,2.4418685635326405,28.58,69.32,1.1089674543466015,4,16,Transition_DryDown,0
2023-04-15 17:00:00,2514,1.9,356.7,2.37,2.043854744807056,27.65,76.24,1.1123961103723405,4,17,Transition_DryDown,0
2023-04-15 18:00:00,2515,1.67,8.3,2.07,1.7964407493830439,27.04,79.3,1.1146565508511277,4,18,Transition_DryDown,0
2023-04-15 19:00:00,2516,1.38,36.5,1.67,1.4844839725440722,26.95,78.89,1.1149908363878709,4,19,Transition_DryDown,0
2023-04-15 20:00:00,2517,1.49,76.8,1.81,1.602812405138165,26.77,79.66,1.1156600093358229,4,20,Transition_DryDown,0
2023-04-15 21:00:00,2518,1.81,101.8,2.24,1.9470405726846165,26.6,80.73,1.1162927439532944,4,21,Transition_DryDown,0
2023-04-15 22:00:00,2519,1.87,115.1,2.3,2.0115833540995762,26.52,80.52,1.1165907498248075,4,22,Transition_DryDown,0
2023-04-15 23:00:00,2520,1.74,123.8,2.14,1.8717406610338303,26.51,79.49,1.1166280117466463,4,23,Transition_DryDown,0
2023-04-16 00:00:00,2521,1.61,129.4,1.96,1.7318979679680844,26.52,78.44,1.1165907498248075,4,0,Transition_DryDown,0
2023-04-16 01:00:00,2522,1.43,130.2,1.71,1.5382696237232052,26.54,77.36,1.1165162334412226,4,1,Transition_DryDown,0
2023-04-16 02:00:00,2523,1.16,126.6,1.37,1.2478271073558869,26.5,76.79,1.116665276155515,4,2,Transition_DryDown,0
2023-04-16 03:00:00,2524,0.86,114.8,0.99,0.9251132002810886,26.76,74.99,1.115697209162749,4,3,Transition_DryDown,0
2023-04-16 04:00:00,2525,0.78,83.3,0.9,0.8390561583944757,26.73,75.26,1.1158088235294117,4,4,Transition_DryDown,0
2023-04-16 05:00:00,2526,0.86,53.5,1.01,0.9251132002810886,26.64,76.7,1.1161438006604625,4,5,Transition_DryDown,0
2023-04-16 06:00:00,2527,0.8,32.3,0.97,0.860570418866129,27.13,79.14,1.1143224656986812,4,6,Transition_DryDown,0
2023-04-16 07:00:00,2528,1.14,353.9,1.27,1.2263128468842335,28.08,75.58,1.110808186435614,4,7,Transition_DryDown,0
2023-04-16 08:00:00,2529,2.13,335.0,2.18,2.291268740231068,28.91,71.99,1.107755909421969,4,8,Transition_DryDown,0
2023-04-16 09:00:00,2530,2.88,325.8,2.92,3.0980535079180638,29.5,70.06,1.1055963984800925,4,9,Transition_DryDown,0
2023-04-16 10:00:00,2531,3.26,321.2,3.29,3.506824456879475,29.95,68.45,1.1039549653579677,4,10,Transition_DryDown,0
2023-04-16 11:00:00,2532,3.37,319.5,3.41,3.625152889473568,30.17,67.38,1.1031542595278914,4,11,Transition_DryDown,0
2023-04-16 12:00:00,2533,3.17,320.2,3.21,3.4100102847570355,30.33,66.39,1.1025726571767498,4,12,Transition_DryDown,0
2023-04-16 13:00:00,2534,2.8,322.8,2.8,3.0119964660314507,30.38,65.42,1.1023910321879222,4,13,Transition_DryDown,0
2023-04-16 14:00:00,2535,2.49,330.3,2.48,2.6785254287208264,30.3,64.92,1.1026816608996541,4,14,Transition_DryDown,0
2023-04-16 15:00:00,2536,2.27,340.4,2.28,2.4418685635326405,30.1,65.19,1.10340890354493,4,15,Transition_DryDown,0
2023-04-16 16:00:00,2537,2.0,348.2,2.1,2.151426047165322,29.55,67.41,1.1054137760158573,4,16,Transition_DryDown,0
2023-04-16 17:00:00,2538,1.62,349.3,1.94,1.742655098203911,28.56,73.98,1.1090409664910013,4,17,Transition_DryDown,0
2023-04-16 18:00:00,2539,1.6,344.4,1.96,1.721140837732258,27.81,76.96,1.1118047248803828,4,18,Transition_DryDown,0
2023-04-16 19:00:00,2540,1.49,338.8,1.83,1.602812405138165,27.7,78.03,1.1122112348346354,4,19,Transition_DryDown,0
2023-04-16 20:00:00,2541,1.27,333.8,1.54,1.3661555399499796,27.73,77.9,1.1121003390055837,4,20,Transition_DryDown,0
2023-04-16 21:00:00,2542,1.0,323.1,1.2,1.075713023582661,27.68,77.95,1.112285177675099,4,21,Transition_DryDown,0
2023-04-16 22:00:00,2543,0.84,306.7,1.01,0.9035989398094353,27.56,78.37,1.1127290412689967,4,22,Transition_DryDown,0
2023-04-16 23:00:00,2544,0.83,291.9,1.01,0.8928418095736087,27.35,79.35,1.1135066555740434,4,23,Transition_DryDown,0
2023-04-17 00:00:00,2545,0.89,283.6,1.08,0.9573845909885683,27.13,80.1,1.1143224656986812,4,0,Transition_DryDown,0
2023-04-17 01:00:00,2546,0.73,284.2,0.87,0.7852705072153425,27.15,79.13,1.114248251748252,4,1,Transition_DryDown,0
2023-04-17 02:00:00,2547,0.63,191.8,0.73,0.6776992048570765,27.04,79.05,1.1146565508511277,4,2,Transition_DryDown,0
2023-04-17 03:00:00,2548,1.3,183.1,1.57,1.3984269306574595,26.86,80.02,1.1153253224892503,4,3,Transition_DryDown,0
2023-04-17 04:00:00,2549,1.08,188.5,1.3,1.161770065469274,26.81,79.31,1.115511234831311,4,4,Transition_DryDown,0
2023-04-17 05:00:00,2550,0.97,180.6,1.16,1.0434416328751812,26.86,77.69,1.1153253224892503,4,5,Transition_DryDown,0
2023-04-17 06:00:00,2551,0.85,154.9,1.01,0.9143560700452619,27.37,77.64,1.1134325502462399,4,6,Transition_DryDown,0
2023-04-17 07:00:00,2552,0.73,105.2,0.87,0.7852705072153425,28.25,72.19,1.1101816522893166,4,7,Transition_DryDown,0
2023-04-17 08:00:00,2553,1.0,35.3,1.04,1.075713023582661,29.01,66.86,1.1073892970611596,4,8,Transition_DryDown,0
2023-04-17 09:00:00,2554,1.88,5.8,1.85,2.0223404843354027,29.85,63.55,1.1043193069306931,4,9,Transition_DryDown,0
2023-04-17 10:00:00,2555,2.85,356.0,2.83,3.0657821172105844,30.37,62.94,1.102427352398524,4,10,Transition_DryDown,0
2023-04-17 11:00:00,2556,3.68,351.4,3.71,3.9586239267841927,30.7,63.11,1.101230047720915,4,11,Transition_DryDown,0
2023-04-17 12:00:00,2557,4.22,350.0,4.31,4.539508959518829,30.86,63.75,1.1006504720239467,4,12,Transition_DryDown,0
2023-04-17 13:00:00,2558,4.46,351.0,4.61,4.797680085178668,30.84,64.69,1.1007228856212377,4,13,Transition_DryDown,0
2023-04-17 14:00:00,2559,4.53,353.5,4.77,4.872979996829455,30.62,66.18,1.1015200645225005,4,14,Transition_DryDown,0
2023-04-17 15:00:00,2560,4.55,356.5,4.92,4.894494257301107,30.18,68.63,1.1031178914054,4,15,Transition_DryDown,0
2023-04-17 16:00:00,2561,4.41,0.0,5.02,4.743894433999536,29.48,72.71,1.1056694643624227,4,16,Transition_DryDown,0
2023-04-17 17:00:00,2562,3.67,1.1,5.01,3.9478667965483663,28.37,79.91,1.109739818254179,4,17,Transition_DryDown,0
2023-04-17 18:00:00,2563,3.39,3.6,4.9,3.646667149945221,27.49,84.66,1.1129881253326237,4,18,Transition_DryDown,0
2023-04-17 19:00:00,2564,3.27,8.1,4.66,3.5175815871153016,27.22,85.72,1.1139885807504077,4,19,Transition_DryDown,0
2023-04-17 20:00:00,2565,3.11,13.2,4.34,3.3454675033420758,27.06,85.97,1.1145822923953232,4,20,Transition_DryDown,0
2023-04-17 21:00:00,2566,2.92,19.4,3.95,3.14108202886137,26.97,85.99,1.1149165333866453,4,21,Transition_DryDown,0
2023-04-17 22:00:00,2567,2.62,27.1,3.45,2.818368121786572,26.91,85.72,1.115139472105579,4,22,Transition_DryDown,0
2023-04-17 23:00:00,2568,2.21,40.4,2.84,2.3773257821176808,26.91,85.06,1.115139472105579,4,23,Transition_DryDown,0
2023-04-18 00:00:00,2569,1.84,60.6,2.32,1.9793119633920964,26.93,84.23,1.1150651492935217,4,0,Transition_DryDown,0
2023-04-18 01:00:00,2570,1.62,79.0,2.04,1.742655098203911,26.89,83.49,1.1152138048260234,4,1,Transition_DryDown,0
2023-04-18 02:00:00,2571,1.54,88.5,1.91,1.6565980563172982,26.83,82.47,1.1154368624574973,4,2,Transition_DryDown,0
2023-04-18 03:00:00,2572,1.58,93.3,1.94,1.6996265772606045,26.76,81.29,1.115697209162749,4,3,Transition_DryDown,0
2023-04-18 04:00:00,2573,1.73,96.3,2.12,1.8609835307980036,26.65,80.14,1.116106571047365,4,4,Transition_DryDown,0
2023-04-18 05:00:00,2574,1.82,99.2,2.24,1.9577977029204432,26.61,78.61,1.116255504403523,4,5,Transition_DryDown,0
2023-04-18 06:00:00,2575,1.83,102.0,2.23,1.96855483315627,27.5,76.79,1.1129511059371362,4,6,Transition_DryDown,0
2023-04-18 07:00:00,2576,1.79,89.7,2.02,1.9255263122129633,28.74,67.65,1.1083797078406044,4,7,Transition_DryDown,0
2023-04-18 08:00:00,2577,1.8,66.4,1.96,1.93628344244879,29.75,60.82,1.1046838890723012,4,8,Transition_DryDown,0
2023-04-18 09:00:00,2578,1.86,51.5,1.99,2.0008262238637498,30.66,56.65,1.1013750370297224,4,9,Transition_DryDown,0
2023-04-18 10:00:00,2579,1.85,28.8,1.84,1.990069093627923,31.47,53.6,1.098446425054166,4,10,Transition_DryDown,0
2023-04-18 11:00:00,2580,2.35,2.9,2.22,2.5279256054192536,32.01,52.84,1.0965026543452616,4,11,Transition_DryDown,0
2023-04-18 12:00:00,2581,3.28,348.4,3.19,3.528338717351128,32.16,54.63,1.0959639382922277,4,12,Transition_DryDown,0
2023-04-18 13:00:00,2582,4.22,343.6,4.26,4.539508959518829,31.98,57.24,1.0966104611149345,4,13,Transition_DryDown,0
2023-04-18 14:00:00,2583,5.01,343.3,5.22,5.389322248149131,31.42,60.98,1.0986267524706963,4,14,Transition_DryDown,0
2023-04-18 15:00:00,2584,5.52,344.7,5.94,5.937935890176289,30.6,66.06,1.1015925925925927,4,15,Transition_DryDown,0
2023-04-18 16:00:00,2585,5.55,347.6,6.22,5.970207280883769,29.5,72.51,1.1055963984800925,4,16,Transition_DryDown,0
2023-04-18 17:00:00,2586,4.87,352.6,6.06,5.23872242484756,28.34,79.46,1.1098502437891806,4,17,Transition_DryDown,0
2023-04-18 18:00:00,2587,4.09,1.0,5.74,4.3996662664530835,27.74,83.61,1.112063378643358,4,18,Transition_DryDown,0
2023-04-18 19:00:00,2588,3.79,9.6,5.5,4.076952359378286,27.63,84.76,1.1124700777977259,4,19,Transition_DryDown,0
2023-04-18 20:00:00,2589,3.68,15.3,5.41,3.9586239267841927,27.58,85.06,1.1126550394041168,4,20,Transition_DryDown,0
2023-04-18 21:00:00,2590,3.63,20.6,5.33,3.9048382756050595,27.48,85.5,1.1130251471908992,4,21,Transition_DryDown,0
2023-04-18 22:00:00,2591,3.49,28.0,5.06,3.7542384523034875,27.28,86.14,1.1137661019205807,4,22,Transition_DryDown,0
2023-04-18 23:00:00,2592,3.28,40.4,4.65,3.528338717351128,27.02,86.4,1.114730819202452,4,23,Transition_DryDown,0
2023-04-19 00:00:00,2593,3.01,53.8,4.13,3.2378962009838097,26.79,86.38,1.1155856171234246,4,0,Transition_DryDown,0
2023-04-19 01:00:00,2594,2.75,66.9,3.67,2.958210814852318,26.61,85.88,1.116255504403523,4,1,Transition_DryDown,0
2023-04-19 02:00:00,2595,2.57,79.9,3.36,2.7645824706074387,26.49,84.77,1.1167025430516622,4,2,Transition_DryDown,0
2023-04-19 03:00:00,2596,2.47,90.5,3.19,2.657011168249173,26.43,83.29,1.1169261966753454,4,3,Transition_DryDown,0
2023-04-19 04:00:00,2597,2.4,97.4,3.07,2.5817112565983864,26.42,81.49,1.1169634809894182,4,4,Transition_DryDown,0
2023-04-19 05:00:00,2598,2.15,102.9,2.71,2.312783000702721,26.52,79.24,1.1165907498248075,4,5,Transition_DryDown,0
2023-04-19 06:00:00,2599,1.76,109.0,2.2,1.8932549215054835,27.7,76.04,1.1122112348346354,4,6,Transition_DryDown,0
2023-04-19 07:00:00,2600,1.34,100.3,1.51,1.4414554516007658,28.95,65.01,1.1076092353525324,4,7,Transition_DryDown,0
