station,datetime_utc,datetime_ph,synop_raw,wind_speed_ms,wind_direction_deg,wind_unit_code,missing_wind_flag
98747,2023-07-28T21:00:00+00:00,2023-07-29T05:00:00+08:00,AAXX 28211 98747 42460 82201 10250 20232 30002 40088 53002 8287/ 333 82816 88358==,1.000,220.0,1,0
98747,2023-07-29T03:00:00+00:00,2023-07-29T11:00:00+08:00,AAXX 29031 98747 41470 63003 10307 20245 30007 40093 58009 70544 82238 333 82816 86272==,3.000,300.0,1,0
98747,2023-07-29T06:00:00+00:00,2023-07-29T14:00:00+08:00,AAXX 29061 98747 41470 82102 10313 20247 39998 40084 57009 70544 8227/ 333 82816 86272==,2.000,210.0,1,0
98747,2023-07-29T09:00:00+00:00,2023-07-29T17:00:00+08:00,AAXX 29091 98747 41468 82403 10294 20240 39992 40078 56006 70544 8221/ 333 82816 88458==,3.000,240.0,1,0
98747,2023-07-29T12:00:00+00:00,2023-07-29T20:00:00+08:00,AAXX 29121 98747 41460 82302 10277 20241 30013 40099 52021 70244 82878 333 10324 59003 82816 83358 88272==,2.000,230.0,1,0
98747,2023-07-29T15:00:00+00:00,2023-07-29T23:00:00+08:00,AAXX 29151 98747 42460 81802 10270 20240 30012 40098 58001 82877 333 82816 88272==,2.000,180.0,1,0
98747,2023-07-29T21:00:00+00:00,2023-07-30T05:00:00+08:00,AAXX 29211 98747 41460 62602 10257 20225 30006 40092 53006 70522 81838 333 81816 83358 85272==,2.000,260.0,1,0
98747,2023-07-30T03:00:00+00:00,2023-07-30T11:00:00+08:00,AAXX 30031 98747 41470 43402 10313 20254 30013 40099 58010 70544 82271 333 82816 84358==,2.000,340.0,1,0
98747,2023-07-30T09:00:00+00:00,2023-07-30T17:00:00+08:00,AAXX 30091 98747 41470 62702 10302 20253 39995 40081 55001 70544 82878 333 82816 86358==,2.000,270.0,1,0
98747,2023-07-30T18:00:00+00:00,2023-07-31T02:00:00+08:00,AAXX 30181 98747 42460 31601 10250 20230 30007 40093 58018 82801 333 82816 83075==,1.000,160.0,1,0
98747,2023-07-30T21:00:00+00:00,2023-07-31T05:00:00+08:00,AAXX 30211 98747 42460 31401 10239 20223 30007 40093 55000 82870 333 82816 83358==,1.000,140.0,1,0
98747,2023-07-31T00:00:00+00:00,2023-07-31T08:00:00+08:00,AAXX 31001 98747 41470 33301 10286 20240 30020 40106 52013 70544 82201 333 20238 59003 82816 83075==,1.000,330.0,1,0
98747,2023-07-31T03:00:00+00:00,2023-07-31T11:00:00+08:00,AAXX 31031 98747 41475 22101 10310 20258 30019 40105 58001 70544 81201 333 81816==,1.000,210.0,1,0
98747,2023-07-31T06:00:00+00:00,2023-07-31T14:00:00+08:00,AAXX 31061 98747 41470 32704 10324 20253 39999 40085 58020 70544 82901 333 83075 81915==,4.000,270.0,1,0
98747,2023-07-31T09:00:00+00:00,2023-07-31T17:00:00+08:00,AAXX 31091 98747 41470 32102 10320 20243 39996 40082 56003 70544 82201 333 82816 83075==,2.000,210.0,1,0
98747,2023-07-31T12:00:00+00:00,2023-07-31T20:00:00+08:00,AAXX 31121 98747 42460 42201 10282 20261 30012 40098 52016 82870 333 10330 59004 82816 84358==,1.000,220.0,1,0
98747,2023-07-31T15:00:00+00:00,2023-07-31T23:00:00+08:00,AAXX 31151 98747 42460 32201 10270 20246 30021 40107 51009 82201 333 82816 83075==,1.000,220.0,1,0
98747,2023-07-31T18:00:00+00:00,2023-08-01T02:00:00+08:00,AAXX 31181 98747 42460 22101 10250 20230 30006 40092 58015 81201 333 81816==,1.000,210.0,1,0
98747,2023-07-31T21:00:00+00:00,2023-08-01T05:00:00+08:00,AAXX 31211 98747 42460 22101 10242 20225 30003 40089 56003 81201 333 81816==,1.000,210.0,1,0
