hour_of_year,datetime,month,hour_of_day,season,wind_speed_10m_ms,wind_direction_10m_deg,wind_speed_50m_ms,wind_speed_15m_ms,wind_speed_20m_ms,wind_speed_25m_ms,wind_speed_30m_ms,wind_speed_40m_ms,air_temp_c,relative_humidity_pct,air_density_kgm3,outlier_flag,wind_speed_50m_ms_derived,alpha_actual
4979,2023-07-27 10:00:00,7,10,Habagat,5.09,202.2,6.1,5.408328933509862,5.646188797151394,5.837867975951516,5.999301814478022,6.263152835575227,29.37,71.68,1.106071499404998,0,6.47577696759653,0.1124684209427344
4980,2023-07-27 11:00:00,7,11,Habagat,4.93,205.6,5.98,5.238322523026252,5.468705455787107,5.654359355882313,5.810718653315647,6.066275732688776,29.36,72.49,1.106108062543387,0,6.272216198477581,0.1199683308167674
4981,2023-07-27 12:00:00,7,12,Habagat,4.86,208.1,5.88,5.163944718439673,5.391056493940232,5.574074334602038,5.72821352030711,5.980142000175954,29.67,72.03,1.1049757281553398,0,6.183158361988043,0.1183756903737869
4982,2023-07-27 13:00:00,7,13,Habagat,4.73,212.3,5.71,5.025814509921739,5.246851279081748,5.42497358079581,5.574989701862681,5.820179354080713,29.94,71.26,1.103991388696427,0,6.017765237078898,0.1169935290509611
4983,2023-07-27 14:00:00,7,14,Habagat,4.87,215.8,5.91,5.174570119094898,5.402149202775499,5.5855436233563625,5.739999967879758,5.992446819106357,29.87,72.0,1.1042464193782588,0,6.195880910057976,0.120260553593386
4984,2023-07-27 15:00:00,7,15,Habagat,4.95,216.0,6.15,5.259573324336704,5.490890873457643,5.677297933390964,5.8342915484609446,6.090885370549582,29.51,74.07,1.1055598691601138,0,6.29766129461745,0.1348697601571601
4985,2023-07-27 16:00:00,7,16,Habagat,4.77,212.2,6.26,5.06831611254264,5.291222114422819,5.47085073581311,5.622135492153274,5.869398629802324,28.87,77.91,1.1079026223428912,0,6.068655429358634,0.1688998861724576
4986,2023-07-27 17:00:00,7,17,Habagat,4.12,208.7,6.0,4.3776650699529736,4.570196040130402,4.725346966781975,4.856016399931129,5.069585399326117,27.99,82.88,1.1111401673640169,0,5.241689804812908,0.2335637199561817
4987,2023-07-27 18:00:00,7,18,Habagat,3.95,206.0,5.85,4.1970332588141375,4.381619989930846,4.530369057958446,4.655646791196108,4.860403477509263,27.31,85.09,1.1136548958263996,0,5.025406487624026,0.2440144346648197
4988,2023-07-27 19:00:00,7,19,Habagat,3.89,200.6,5.76,4.133280854882783,4.315063736919239,4.461553325432496,4.584928105760217,4.786574563926844,26.99,86.42,1.1148422402878655,0,4.949071199204421,0.2438915562041088
4989,2023-07-27 20:00:00,7,20,Habagat,3.96,195.7,5.86,4.207658659469362,4.392712698766115,4.541838346712771,4.667433238768756,4.872708296439666,26.8,87.05,1.1155484247374563,0,5.03812903569396,0.2435046268605773
4990,2023-07-27 21:00:00,7,21,Habagat,4.22,195.8,6.26,4.48391907650523,4.681123128483081,4.840039854325226,4.973880875657613,5.192633588630149,26.64,87.23,1.1161438006604625,0,5.368915285512251,0.2450203602248207
4991,2023-07-27 22:00:00,7,22,Habagat,4.39,198.9,6.51,4.664550887644066,4.8696991786826365,5.035017763148754,5.174250484392635,5.401815510447003,26.48,87.49,1.116739812435337,0,5.585198602701133,0.2448123199344174
4992,2023-07-27 23:00:00,7,23,Habagat,4.4,198.8,6.54,4.675176288299292,4.880791887517906,5.046487051903079,5.186036931965284,5.414120329377407,26.34,88.16,1.1172618451367329,0,5.597921150771067,0.2462553053354395
4993,2023-07-28 00:00:00,7,0,Habagat,4.46,195.9,6.63,4.738928692230646,4.947348140529512,5.11530278442903,5.256755617401175,5.487949242959825,26.24,89.0,1.1176350245499185,0,5.674256439190672,0.2463319865295093
4994,2023-07-28 01:00:00,7,1,Habagat,4.59,193.0,6.82,4.877058900748579,5.091553355387997,5.264403538235257,5.409979435845603,5.647911889055067,26.17,89.56,1.1178963985032742,0,5.839649564099817,0.24603586427515
4995,2023-07-28 02:00:00,7,2,Habagat,4.71,191.8,6.98,5.004563708611287,5.224665861411212,5.40203500328716,5.551416806717383,5.795569716219905,26.12,89.71,1.1180831690446753,0,5.992320140939029,0.2444089366274707
4996,2023-07-28 03:00:00,7,3,Habagat,4.92,193.3,7.25,5.227697122371026,5.457612746951839,5.642890067127988,5.798932205742999,6.053970913758373,26.09,89.61,1.1181952613286996,0,6.259493650407648,0.2408871664866047
4997,2023-07-28 04:00:00,7,4,Habagat,5.07,193.2,7.47,5.387078132199411,5.624003379480859,5.8149293984428665,5.975728919332726,6.238543197714421,26.05,89.41,1.1183447526737968,0,6.450331871456662,0.2408009520264751
4998,2023-07-28 05:00:00,7,5,Habagat,4.98,188.7,7.34,5.29144952630238,5.524168999963448,5.71170579965394,5.869650891178891,6.127799827340792,26.04,89.03,1.1183821317557403,0,6.3358289388272535,0.2410213830511749
4999,2023-07-28 06:00:00,7,6,Habagat,5.2,184.5,7.18,5.525208340717345,5.768208594339343,5.9640301522490935,6.128952737777154,6.398505843809662,26.63,87.11,1.1161810327573556,0,6.615724996365807,0.2004679739305954
5000,2023-07-28 07:00:00,7,7,Habagat,5.59,182.7,7.13,5.939598966271145,6.200824238914793,6.411332413667775,6.588624193110441,6.878393782095387,27.11,85.2,1.1143966895357358,0,7.1119043710932415,0.1511906395265559
5001,2023-07-28 08:00:00,7,8,Habagat,5.96,184.4,7.22,6.332738790514495,6.611254465819708,6.835696097577807,7.02472275329843,7.333672082520305,27.66,82.08,1.1123591303480602,0,7.582638649680809,0.1191623922524747
5002,2023-07-28 09:00:00,7,9,Habagat,5.8,189.2,6.87,6.162732380030884,6.43377112445542,6.652187477508604,6.836139592136056,7.136794979633853,28.3,77.97,1.1099975120252117,0,7.37907788056186,0.1051958496651958
5003,2023-07-28 10:00:00,7,10,Habagat,5.68,195.2,6.78,6.035227572168176,6.300658618432204,6.514556012456702,6.694702221264276,6.989137152469016,28.77,74.54,1.1082695747217808,0,7.22640730372265,0.1099923568666975
5004,2023-07-28 11:00:00,7,11,Habagat,5.7,199.6,6.86,6.056478373478628,6.322844036102741,6.537494589965353,6.718275116409573,7.013746790329822,29.08,72.01,1.1071328127584954,0,7.251852399862519,0.1150968704453668
5005,2023-07-28 12:00:00,7,12,Habagat,5.92,203.0,7.21,6.2902371878935925,6.566883630478635,6.789818942560506,6.977576963007837,7.284452806798692,29.25,69.98,1.1065104166666668,0,7.531748457401072,0.1224853104788627
5006,2023-07-28 13:00:00,7,13,Habagat,6.05,206.2,7.44,6.4283673964115255,6.71108884533712,6.938919696366733,7.130800781452265,7.444415452893933,29.26,69.23,1.1064738269237129,0,7.697141582310217,0.128499878873531
5007,2023-07-28 14:00:00,7,14,Habagat,5.77,207.9,7.27,6.130856178065207,6.400492997949616,6.617779611245628,6.800780249418111,7.099880522842644,28.96,71.13,1.1075725729039092,0,7.340910236352058,0.1435806931352387
5008,2023-07-28 15:00:00,7,15,Habagat,5.19,204.6,6.74,5.51458294006212,5.757115885504075,5.952560863494769,6.117166290204506,6.386201024879259,28.49,75.01,1.1092983357644874,0,6.6030024482958725,0.162371114615531
5009,2023-07-28 16:00:00,7,16,Habagat,4.53,199.4,6.28,4.813306496817225,5.024997102376389,5.195587805709307,5.339260750409713,5.574082975472648,27.87,80.19,1.1115831174008373,0,5.763314275680212,0.2029578391695427
5010,2023-07-28 17:00:00,7,17,Habagat,3.9,194.0,5.78,4.143906255538009,4.326156445754506,4.47302261418682,4.596714553332865,4.798879382857247,27.24,83.77,1.1139144112653552,0,4.9617937472743545,0.2444500197921084
5011,2023-07-28 18:00:00,7,18,Habagat,3.82,187.5,5.67,4.058903050296203,4.237414775072363,4.3812683041522185,4.502422972751679,4.700440831414021,26.83,84.45,1.1154368624574973,0,4.860013362714881,0.2453892082881749
5012,2023-07-28 19:00:00,7,19,Habagat,3.86,183.6,5.7,4.101404652917106,4.281785610413435,4.42714545916952,4.549568763042272,4.749660107135633,26.68,84.45,1.1159948971083615,0,4.910903554994618,0.2421957307904076
5013,2023-07-28 20:00:00,7,20,Habagat,3.8,183.5,5.57,4.037652248985752,4.215229357401827,4.358329726643568,4.478850077606381,4.675831193553214,26.61,84.17,1.116255504403523,0,4.834568266575012,0.2375947430171589
5014,2023-07-28 21:00:00,7,21,Habagat,3.7,185.7,5.38,3.931398242433496,4.104302269049148,4.243636839100317,4.360985601879898,4.552783004249183,26.58,83.79,1.1163672305074568,0,4.70734278587567,0.2326001839718948
5015,2023-07-28 22:00:00,7,22,Habagat,3.6,189.4,5.17,3.825144235881239,3.993375180696468,4.128943951557065,4.243121126153414,4.429734814945151,26.55,83.61,1.116478978978979,0,4.580117305176327,0.2248852473661939
5016,2023-07-28 23:00:00,7,23,Habagat,3.63,192.6,5.24,3.857020437846916,4.026653307202271,4.16335181782004,4.27848046887136,4.46664927173636,26.45,83.87,1.1168516355140188,0,4.61828494938613,0.2280851266272268
5017,2023-07-29 00:00:00,7,0,Habagat,3.71,194.8,5.39,3.9420236430887208,4.115394977884415,4.255106127854642,4.372772049452546,4.565087823179586,26.31,84.24,1.117373772791024,0,4.7200653339456045,0.232076991237682
5018,2023-07-29 01:00:00,7,1,Habagat,3.88,198.2,5.69,4.122655454227557,4.3039710280839705,4.450084036678169,4.573141658187569,4.77426974499644,26.15,84.86,1.1179710992315404,0,4.936348651134487,0.2378936717875625
5019,2023-07-29 02:00:00,7,2,Habagat,4.19,201.4,6.21,4.452042874539553,4.647845001977278,4.805631988062251,4.938521532939669,5.15571913183894,26.03,85.43,1.1184195133364532,0,5.330747641302448,0.2444705440151307
5020,2023-07-29 03:00:00,7,3,Habagat,4.58,201.6,6.84,4.866433500093354,5.080460646552728,5.252934249480933,5.398192988272955,5.635607070124664,25.94,86.07,1.118756060048815,0,5.826927016029884,0.2492104419870178
5021,2023-07-29 04:00:00,7,4,Habagat,4.95,198.4,7.38,5.259573324336704,5.490890873457643,5.677297933390964,5.8342915484609446,6.090885370549582,25.91,86.18,1.1188682873002074,0,6.29766129461745,0.2481525127165383
5022,2023-07-29 05:00:00,7,5,Habagat,5.19,193.5,7.7,5.51458294006212,5.757115885504075,5.952560863494769,6.117166290204506,6.386201024879259,25.98,85.8,1.118606458730318,0,6.6030024482958725,0.2451083254806783
5023,2023-07-29 06:00:00,7,6,Habagat,5.46,188.9,7.62,5.801468757753212,6.056619024056309,6.262231659861548,6.435400374666012,6.718431136000145,26.52,85.32,1.1165907498248075,0,6.946511246184096,0.2071080700700155
5024,2023-07-29 07:00:00,7,7,Habagat,5.7,186.2,7.36,6.056478373478628,6.322844036102741,6.537494589965353,6.718275116409573,7.013746790329822,27.1,84.64,1.1144338051623646,0,7.251852399862519,0.158809330838816
5025,2023-07-29 08:00:00,7,8,Habagat,5.86,187.8,7.2,6.226484783962239,6.500327377467029,6.721003210034556,6.906858277571947,7.210623893216273,27.71,83.17,1.112174267100977,0,7.455413168981467,0.1279523868812307
5026,2023-07-29 09:00:00,7,9,Habagat,5.95,195.2,7.27,6.32211338985927,6.60016175698444,6.824226808823482,7.012936305725782,7.321367263589902,28.31,79.26,1.1099606913023288,0,7.569916101610874,0.1244938188916272
5027,2023-07-29 10:00:00,7,10,Habagat,6.22,205.0,7.6,6.6089992075503625,6.899664895536675,7.133897605190262,7.331170390187288,7.653597374710788,28.72,76.04,1.1084531420810282,0,7.913424899499099,0.1245020631073284
5028,2023-07-29 11:00:00,7,11,Habagat,6.3,210.8,7.69,6.694002412792168,6.988406566218818,7.225651915224863,7.425461970768475,7.752035926154013,29.04,73.56,1.1072793606671298,0,8.015205284058572,0.1238762605129255
5029,2023-07-29 12:00:00,7,12,Habagat,6.25,212.9,7.63,6.640875409516039,6.932943022042479,7.1683054714532375,7.366529732905233,7.690511831501998,29.15,71.57,1.1068764472378434,0,7.951592543708902,0.1239602845233859
5030,2023-07-29 13:00:00,7,13,Habagat,6.13,213.2,7.52,6.513370601653332,6.799830516019263,7.030674006401335,7.225092362033452,7.542854004337159,29.05,71.29,1.107242720052945,0,7.798921966869691,0.1269830829973049
5031,2023-07-29 14:00:00,7,14,Habagat,5.7,212.4,7.13,6.056478373478628,6.322844036102741,6.537494589965353,6.718275116409573,7.013746790329822,28.85,71.94,1.107975993377483,0,7.251852399862519,0.1390827554491733
5032,2023-07-29 15:00:00,7,15,Habagat,4.98,210.8,6.52,5.29144952630238,5.524168999963448,5.71170579965394,5.869650891178891,6.127799827340792,28.6,73.22,1.108893951946976,0,6.3358289388272535,0.1674152713940324
5033,2023-07-29 16:00:00,7,16,Habagat,4.21,207.0,5.85,4.473293675850004,4.670030419647814,4.8285705655709,4.962094428084965,5.180328769699746,28.19,76.42,1.1104027012676712,0,5.356192737442316,0.2044061538552487
5034,2023-07-29 17:00:00,7,17,Habagat,3.58,200.5,5.21,3.8038934345707873,3.971189763025932,4.106005374048414,4.219548231008118,4.4051251770843445,27.52,80.29,1.112877074533542,0,4.554672209036459,0.2331354645331994
5035,2023-07-29 18:00:00,7,18,Habagat,3.53,190.8,5.02,3.7507664312946583,3.915726218849592,4.048658930276789,4.160615993144876,4.343601082432328,26.99,81.97,1.1148422402878655,0,4.491059468686788,0.2187919521703517
5036,2023-07-29 19:00:00,7,19,Habagat,3.5,181.8,4.93,3.718890229328982,3.882448092343788,4.014251064013813,4.12525665042693,4.306686625641119,26.82,82.74,1.1154740474047409,0,4.4528918244769855,0.2128544486945269
5037,2023-07-29 20:00:00,7,20,Habagat,3.42,177.0,4.75,3.633887024087177,3.793706421661644,3.9224967539792113,4.030965069845744,4.208248074197893,26.66,83.24,1.1160693439178146,0,4.351111439917511,0.2041110529546363
5038,2023-07-29 21:00:00,7,21,Habagat,3.39,178.5,4.64,3.6020108221215,3.7604282951558408,3.888088887716236,3.995605727127799,4.171333617406684,26.52,83.67,1.1165907498248075,0,4.312943795707708,0.1950273709975482
5039,2023-07-29 22:00:00,7,22,Habagat,3.49,183.3,4.8,3.708264828673757,3.87135538350852,4.002781775259488,4.113470202854282,4.294381806710716,26.36,84.03,1.1171872391572903,0,4.440169276407051,0.1980282552294849
5040,2023-07-29 23:00:00,7,23,Habagat,3.5,188.4,4.8,3.718890229328982,3.882448092343788,4.014251064013813,4.12525665042693,4.306686625641119,26.16,83.81,1.1179337476195248,0,4.4528918244769855,0.1962504716573899
5041,2023-07-30 00:00:00,7,0,Habagat,3.3,189.6,4.46,3.5063822162244684,3.6605939156384286,3.784865288927309,3.889527698973963,4.060590247033055,25.96,82.9,1.118681254388018,0,4.1984408630783,0.1871624218817898
5042,2023-07-30 01:00:00,7,1,Habagat,3.17,185.6,4.23,3.368252007706535,3.5163887007799453,3.635764535121082,3.736303880529534,3.900627600937813,25.85,80.7,1.1190928093645485,0,4.033047738169155,0.1792367403180637
5043,2023-07-30 02:00:00,7,2,Habagat,3.22,180.4,4.31,3.421379010982664,3.5718522449562853,3.693110978892708,3.795236118392777,3.962151695589829,25.76,77.78,1.1194297614666624,0,4.096660478518826,0.1811542665342036
5044,2023-07-30 03:00:00,7,3,Habagat,3.37,181.2,4.54,3.5807600208110486,3.738242877485305,3.8651503102075857,3.972032831982502,4.146723979545877,25.77,75.1,1.119392312324368,0,4.28749869956784,0.1851666755123669
5045,2023-07-30 04:00:00,7,4,Habagat,3.59,185.8,4.93,3.814518835226013,3.9822824718612,4.117474662802739,4.231334678580766,4.417429996014747,25.74,74.65,1.1195046672688949,0,4.567394757106393,0.1970792306456237
5046,2023-07-30 05:00:00,7,5,Habagat,3.84,186.0,5.39,4.080153851606655,4.259600192742899,4.404206881660869,4.525995867896975,4.725050469274827,25.74,75.83,1.1195046672688949,0,4.885458458854749,0.2106779116495765
5047,2023-07-30 06:00:00,7,6,Habagat,4.0,185.2,5.87,4.250160262090265,4.437083534107186,4.587715501730072,4.714579029059349,4.921927572161279,26.71,76.4,1.1158832455145735,0,5.089019227973697,0.2383193969502192
5048,2023-07-30 07:00:00,7,7,Habagat,4.88,189.3,6.26,5.185195519750123,5.413241911610768,5.597012912110688,5.751786415452406,6.00475163803676,27.66,73.47,1.1123591303480602,0,6.208603458127911,0.1547341238347697
5049,2023-07-30 08:00:00,7,8,Habagat,5.37,201.5,6.48,5.705840151856181,5.956784644538898,6.159008061072622,6.329322346512177,6.607687765626516,28.35,72.72,1.109813432835821,0,6.832008313554689,0.1167442374706103
5050,2023-07-30 09:00:00,7,9,Habagat,5.44,211.5,6.45,5.780217956442761,6.0344336063857735,6.239293082352899,6.411827479520715,6.693821498139339,29.15,70.94,1.1068764472378434,0,6.921066150044228,0.105814004146496
5051,2023-07-30 10:00:00,7,10,Habagat,5.28,220.1,6.24,5.61021154595915,5.856950265021486,6.055784462283695,6.223244318358342,6.496944395252888,29.94,68.58,1.103991388696427,0,6.717505380925281,0.1037965387621042
5052,2023-07-30 11:00:00,7,11,Habagat,5.1,227.3,6.05,5.418954334165088,5.657281505986663,5.8493372647058415,6.01108826205067,6.2754576545056295,30.49,66.77,1.101991667764458,0,6.488499515666463,0.1061350245279898
5053,2023-07-30 12:00:00,7,12,Habagat,4.98,233.5,5.93,5.29144952630238,5.524168999963448,5.71170579965394,5.869650891178891,6.127799827340792,30.87,65.76,1.1006142687981055,0,6.3358289388272535,0.1084815516176187
5054,2023-07-30 13:00:00,7,13,Habagat,4.73,238.8,5.71,5.025814509921739,5.246851279081748,5.42497358079581,5.574989701862681,5.820179354080713,30.99,65.86,1.1001800157822057,0,6.017765237078898,0.1169935290509611
5055,2023-07-30 14:00:00,7,14,Habagat,4.29,243.1,5.27,4.55829688109181,4.758772090329957,4.920324875605502,5.056386008666152,5.278767321142971,30.86,66.97,1.1006504720239467,0,5.45797312200179,0.1278357046418648
5056,2023-07-30 15:00:00,7,15,Habagat,3.83,246.1,4.78,4.069528450951429,4.248507483907631,4.392737592906544,4.514209420324327,4.7127456503444245,30.68,67.95,1.101302537603265,0,4.872735910784815,0.1376727499700195
5057,2023-07-30 16:00:00,7,16,Habagat,3.41,246.7,4.51,3.6232616234319512,3.7826137128263766,3.9110274652248864,4.019178622273095,4.1959432552674905,30.12,70.97,1.103336136116332,0,4.338388891847577,0.1737158420708008
5058,2023-07-30 17:00:00,7,17,Habagat,3.0,243.0,4.18,3.187620196567699,3.3278126505803898,3.440786626297554,3.535934271794512,3.691445679120959,29.08,76.92,1.1071328127584954,0,3.816764420980273,0.2060961502807502
5059,2023-07-30 18:00:00,7,18,Habagat,2.73,232.6,3.71,2.900734378876606,3.0283095120281547,3.131115829930774,3.217700187333006,3.3592155680000726,28.26,80.48,1.1101448193490595,0,3.473255623092048,0.190582230636396
5060,2023-07-30 19:00:00,7,19,Habagat,2.67,216.3,3.63,2.836981974945252,2.9617532590165467,3.062300097404823,3.146981501897116,3.2853866544176533,27.95,83.04,1.1112877781467951,0,3.396920334672443,0.1908456197605435
5061,2023-07-30 20:00:00,7,20,Habagat,3.08,199.0,4.38,3.272623401809504,3.4165543212625336,3.5325409363321554,3.630225852375699,3.789884230564184,27.57,85.36,1.1126920391061452,0,3.918544805539747,0.2187839149820508
5062,2023-07-30 21:00:00,7,21,Habagat,3.6,185.6,5.24,3.825144235881239,3.993375180696468,4.128943951557065,4.243121126153414,4.429734814945151,27.13,86.61,1.1143224656986812,0,4.580117305176327,0.2332414627310185
5063,2023-07-30 22:00:00,7,22,Habagat,3.84,172.4,5.65,4.080153851606655,4.259600192742899,4.404206881660869,4.525995867896975,4.725050469274827,26.7,86.47,1.1159204602301152,0,4.885458458854749,0.2399490999778015
5064,2023-07-30 23:00:00,7,23,Habagat,4.66,145.2,6.67,4.951436705335159,5.169202317234872,5.344688559515534,5.492484568854142,5.73404562156789,26.16,85.39,1.1179337476195248,0,5.928707400589357,0.2228134487323139
5065,2023-07-31 00:00:00,7,0,Habagat,6.48,130.4,8.53,6.88525962458623,7.188075325253642,7.432099112802717,7.637618027076146,7.973522666901272,25.57,84.82,1.1201417715586504,0,8.24421114931739,0.1707856196351774
5066,2023-07-31 01:00:00,7,1,Habagat,5.34,120.4,7.37,5.673963949890504,5.9235065180330935,6.124600194809646,6.293963003794231,6.570773308835307,24.92,85.05,1.1225844600261683,0,6.793840669344886,0.2001891783087558
5067,2023-07-31 02:00:00,7,2,Habagat,5.49,124.1,7.68,5.8333449597188896,6.089897150562114,6.296639526124524,6.470759717383957,6.755345592791355,24.86,82.67,1.1228104761585185,0,6.9846788903939,0.2085767267222162
5068,2023-07-31 03:00:00,7,3,Habagat,4.58,135.2,6.51,4.866433500093354,5.080460646552728,5.252934249480933,5.398192988272955,5.635607070124664,24.93,79.87,1.1225467995169085,0,5.826927016029884,0.2184865010185862
5069,2023-07-31 04:00:00,7,4,Habagat,4.0,155.8,5.56,4.250160262090265,4.437083534107186,4.587715501730072,4.714579029059349,4.921927572161279,25.22,78.28,1.1214557428695917,0,5.089019227973697,0.2046079221810825
5070,2023-07-31 05:00:00,7,5,Habagat,3.78,182.4,5.22,4.0164014476753005,4.193043939731291,4.335391149134917,4.455277182461085,4.651221555692408,25.61,79.8,1.1199917994376758,0,4.809123170435144,0.2005503845593467
5071,2023-07-31 06:00:00,7,6,Habagat,3.38,202.6,4.89,3.591385421466274,3.749335586320573,3.876619598961911,3.98381927955515,4.15902879847628,26.9,81.77,1.115176637227129,0,4.300221247637774,0.2294693017597068
5072,2023-07-31 07:00:00,7,7,Habagat,3.87,213.7,4.65,4.112030053572331,4.292878319248703,4.438614747923845,4.561355210614921,4.761964926066037,28.39,77.78,1.109666213437687,0,4.923626103064552,0.1140849927412734
5073,2023-07-31 08:00:00,7,8,Habagat,4.14,218.4,4.78,4.398915871263424,4.592381457800937,4.748285544290624,4.879589295076426,5.094195037186923,29.23,75.44,1.1065836034129242,0,5.267134900952776,0.0893136402191144
5074,2023-07-31 09:00:00,7,9,Habagat,4.21,219.7,4.87,4.473293675850004,4.670030419647814,4.8285705655709,4.962094428084965,5.180328769699746,30.05,70.53,1.103590864116095,0,5.356192737442316,0.0904858076693104
5075,2023-07-31 10:00:00,7,10,Habagat,3.9,226.2,4.53,4.143906255538009,4.326156445754506,4.47302261418682,4.596714553332865,4.798879382857247,30.84,65.0,1.1007228856212377,0,4.9617937472743545,0.0930420398341855
5076,2023-07-31 11:00:00,7,11,Habagat,3.53,235.7,4.24,3.7507664312946583,3.915726218849592,4.048658930276789,4.160615993144876,4.343601082432328,31.26,62.75,1.0992041982852074,0,4.491059468686788,0.1138691942589398
5077,2023-07-31 12:00:00,7,12,Habagat,3.2,243.7,4.12,3.4001282096722125,3.549666827285749,3.6701724013840575,3.77166322324748,3.937542057729023,31.45,63.74,1.098518548916612,0,4.071215382378958,0.1570128003096243
5078,2023-07-31 13:00:00,7,13,Habagat,3.06,250.3,4.08,3.251372600499053,3.3943689035919977,3.509602358823505,3.606652957230402,3.765274592703378,31.5,64.68,1.0983382570162483,0,3.8930997093998783,0.1787469216608007
5079,2023-07-31 14:00:00,7,14,Habagat,2.99,256.2,4.05,3.1769947959124734,3.316719941745122,3.429317337543229,3.524147824221864,3.679140860190556,31.36,65.89,1.098843223539457,0,3.804041872910339,0.1885400433104792
5080,2023-07-31 15:00:00,7,15,Habagat,3.07,259.1,4.22,3.261998001154278,3.405461612427265,3.52107164757783,3.61843940480305,3.777579411633781,31.13,66.96,1.099673820165637,0,3.905822257469812,0.1976824107291195
5081,2023-07-31 16:00:00,7,16,Habagat,3.27,256.4,4.54,3.474506014258792,3.627315789132625,3.7504574226643337,3.854168356256018,4.023675790241845,30.6,68.64,1.101592592592593,0,4.160273218868498,0.2038829982871615
5082,2023-07-31 17:00:00,7,17,Habagat,3.36,253.0,4.64,3.5701346201558226,3.727150168650037,3.853681021453261,3.960246384409853,4.134419160615474,29.42,73.71,1.1058887199656278,0,4.274776151497906,0.2005503845593467
5083,2023-07-31 18:00:00,7,18,Habagat,3.27,249.4,4.58,3.474506014258792,3.627315789132625,3.7504574226643337,3.854168356256018,4.023675790241845,28.22,79.59,1.1102921657762883,0,4.160273218868498,0.2093333396796856
5084,2023-07-31 19:00:00,7,19,Habagat,3.12,238.3,4.36,3.315125004430407,3.4609251566036057,3.578418091349456,3.677371642666293,3.839103506285797,27.69,83.53,1.1122482050259277,0,3.969434997819484,0.2079229356747579
5085,2023-07-31 20:00:00,7,20,Habagat,3.04,223.4,4.27,3.230121799188601,3.372183485921462,3.4866637813148547,3.5830800620851053,3.740664954842572,27.38,85.96,1.11339550128107,0,3.86765461326001,0.2111024657723877
5086,2023-07-31 21:00:00,7,21,Habagat,3.03,209.4,4.3,3.2194963985333755,3.361090777086193,3.4751944925605294,3.5712936145124567,3.728360135912168,27.16,86.35,1.1142111484799042,0,3.8549320651900754,0.217499787021186
5087,2023-07-31 22:00:00,7,22,Habagat,3.07,201.0,4.35,3.261998001154278,3.405461612427265,3.52107164757783,3.61843940480305,3.777579411633781,26.97,86.02,1.114916533386645,0,3.905822257469812,0.2165341581735334
5088,2023-07-31 23:00:00,7,23,Habagat,3.04,192.0,4.27,3.230121799188601,3.372183485921462,3.4866637813148547,3.5830800620851053,3.740664954842572,26.81,85.99,1.115511234831311,0,3.86765461326001,0.2111024657723877
5089,2023-08-01 00:00:00,8,0,Habagat,3.09,184.1,4.34,3.2832488024647297,3.427647030097801,3.54401022508648,3.6420122999483473,3.8021890494945874,26.7,85.86,1.1159204602301152,0,3.9312673536096807,0.2110695010837013
5090,2023-08-01 01:00:00,8,1,Habagat,3.1,182.4,4.32,3.293874203119956,3.4387397389330694,3.555479513840806,3.653798747520996,3.814493868424991,26.63,85.75,1.1161810327573556,0,3.943989901679616,0.2061920427008124
5091,2023-08-01 02:00:00,8,2,Habagat,2.99,188.1,4.1,3.1769947959124734,3.316719941745122,3.429317337543229,3.524147824221864,3.679140860190556,26.63,85.5,1.1161810327573556,0,3.804041872910339,0.1961638804880545
5092,2023-08-01 03:00:00,8,3,Habagat,2.93,194.7,3.96,3.11324239198112,3.2501636887335144,3.360501605017278,3.4534291387859737,3.6053119466081367,26.62,85.59,1.1162182673382928,0,3.7277065844907336,0.1871719312128157
5093,2023-08-01 04:00:00,8,4,Habagat,2.88,198.4,3.88,3.060115388704991,3.194700144557174,3.303155161245652,3.3944969009227317,3.5437878519561203,26.6,85.83,1.1162927439532944,0,3.6640938441410618,0.1851856832653873
5094,2023-08-01 05:00:00,8,5,Habagat,2.84,202.0,3.83,3.017613786084088,3.150329309216102,3.257278006228351,3.347351110632138,3.494568576234508,26.6,86.13,1.1162927439532944,0,3.613203651861325,0.1858168921640121
5095,2023-08-01 06:00:00,8,6,Habagat,2.74,205.3,3.77,2.911359779531832,3.039402220863423,3.1425851186850995,3.2294866349056544,3.371520386930476,27.63,85.03,1.112470077797726,0,3.485978171161983,0.1982785906772324
5096,2023-08-01 07:00:00,8,7,Habagat,3.19,206.8,3.9,3.3895028090169865,3.538574118450481,3.658703112629732,3.759876775674831,3.92523723879862,28.49,79.82,1.1092983357644874,0,4.058492834309024,0.1248607571539829
5097,2023-08-01 08:00:00,8,8,Habagat,3.47,210.3,3.95,3.6870140273633054,3.849169965837985,3.9798431977508377,4.089897307708986,4.26977216884991,29.22,75.79,1.106620200416708,0,4.414724180267182,0.0805007661080356
5098,2023-08-01 09:00:00,8,9,Habagat,3.45,216.4,3.93,3.665763226052854,3.826984548167448,3.956904620242187,4.066324412563689,4.245162530989103,30.0,71.82,1.1037728847105397,0,4.389279084127314,0.0809383163100026
5099,2023-08-01 10:00:00,8,10,Habagat,3.42,225.2,3.92,3.633887024087177,3.793706421661644,3.9224967539792113,4.030965069845744,4.208248074197893,30.75,67.64,1.1010488647581442,0,4.351111439917511,0.0847818369840001
